Chr	BP	kimura_distance	species	norm_dist_center
III	6560001	17.37142857	briggsae	0.0500331
III	6570001	17.385	briggsae	0.0493472
III	6580001	16.56333333	briggsae	0.0486612
III	6590001	18.2875	briggsae	0.0479753
III	6600001	17.72961538	briggsae	0.0472894
III	6610001	25.234	briggsae	0.0466035
III	6620001	23.30625	briggsae	0.0459175
III	6630001	16.04789474	briggsae	0.0452316
III	6640001	6.07	briggsae	0.0445457
III	6650001	8.995	briggsae	0.0438598
III	6660001	24.07	briggsae	0.0431738
III	6670001	20.79	briggsae	0.0424879
III	6680001	21.96133333	briggsae	0.041802
III	6690001	23.11941176	briggsae	0.0411161
III	6700001	16.05758621	briggsae	0.0404301
III	6710001	16.07818182	briggsae	0.0397442
III	6720001	20.18913043	briggsae	0.0390583
III	6730001	21.68416667	briggsae	0.0383724
III	6740001	20.24083333	briggsae	0.0376864
III	6750001	7.411	briggsae	0.0370005
III	6760001	10.742	briggsae	0.0363146
III	6770001	15.05258065	briggsae	0.0356287
III	6780001	14.645	briggsae	0.0349427
III	6790001	27.9508	briggsae	0.0342568
III	6800001	24.67769231	briggsae	0.0335709
III	6810001	17.26285714	briggsae	0.032885
III	6820001	15.77225806	briggsae	0.032199
III	6830001	7.257142857	briggsae	0.0315131
III	6850001	16.6725	briggsae	0.0301413
III	6860001	14.14142857	briggsae	0.0294553
III	6870001	18.38275862	briggsae	0.0287694
III	6880001	24.229375	briggsae	0.0280835
III	6890001	18.30866667	briggsae	0.0273976
III	6900001	15.10666667	briggsae	0.0267116
III	6910001	9.605882353	briggsae	0.0260257
III	6920001	19.05272727	briggsae	0.0253398
III	6930001	10.695	briggsae	0.0246539
III	6940001	17.29538462	briggsae	0.0239679
III	6950001	22.53769231	briggsae	0.023282
III	6960001	15.99722222	briggsae	0.0225961
III	6970001	22.36555556	briggsae	0.0219102
III	6980001	17.31	briggsae	0.0212242
III	6990001	11.44625	briggsae	0.0205383
III	7000001	7.324	briggsae	0.0198524
III	7010001	16.745	briggsae	0.0191665
III	7030001	14.77478261	briggsae	0.0177946
III	7040001	14.94076923	briggsae	0.0171087
III	7050001	16.96125	briggsae	0.0164228
III	7060001	18.32814815	briggsae	0.0157368
III	7070001	17.35	briggsae	0.0150509
III	7080001	11.526875	briggsae	0.014365
III	7090001	9.535	briggsae	0.0136791
III	7100001	8.623333333	briggsae	0.0129931
III	7110001	11.00090909	briggsae	0.0123072
III	7120001	15.33428571	briggsae	0.0116213
III	7130001	12.816	briggsae	0.0109354
III	7140001	12.5315	briggsae	0.0102494
III	7150001	22.53666667	briggsae	0.00956351
III	7160001	29.395	briggsae	0.00887759
III	7170001	22.6	briggsae	0.00819166
III	7180001	22.35409091	briggsae	0.00750574
III	7190001	9.476111111	briggsae	0.00681981
III	7200001	4.801666667	briggsae	0.00613388
III	7210001	11.695	briggsae	0.00544796
III	7220001	13.294	briggsae	0.00476203
III	7230001	22.20157895	briggsae	0.00407611
III	7240001	16.97176471	briggsae	0.00339018
III	7250001	18.77178571	briggsae	0.00270426
III	7260001	8.659230769	briggsae	0.00201833
III	7270001	14.47	briggsae	0.00133241
III	7290001	16.85666667	briggsae	3.94407e-05
III	7300001	18.06454545	briggsae	0.000725366
III	7310001	19.08363636	briggsae	0.00141129
III	7320001	20.048	briggsae	0.00209722
III	7330001	12.06769231	briggsae	0.00278314
III	7340001	8.6655	briggsae	0.00346907
III	7350001	7.26	briggsae	0.00415499
III	7360001	20.31363636	briggsae	0.00484092
III	7370001	11.884	briggsae	0.00552684
III	7380001	6.669090909	briggsae	0.00621277
III	7390001	17.528	briggsae	0.00689869
III	7400001	12.43818182	briggsae	0.00758462
III	7410001	20.601	briggsae	0.00827054
III	7420001	15.57625	briggsae	0.00895647
III	7430001	18.98666667	briggsae	0.00964239
III	7440001	17.29764706	briggsae	0.0103283
III	7450001	11.71111111	briggsae	0.0110142
III	7460001	12.3995	briggsae	0.0117002
III	7470001	24.53375	briggsae	0.0123861
III	7480001	19.64466667	briggsae	0.013072
III	7490001	16.19625	briggsae	0.0137579
III	7500001	17.76666667	briggsae	0.0144439
III	7510001	18.14166667	briggsae	0.0151298
III	7520001	17.56181818	briggsae	0.0158157
III	7530001	5.95	briggsae	0.0165016
III	7540001	15.95230769	briggsae	0.0171876
III	7550001	15.62454545	briggsae	0.0178735
III	7560001	6.957142857	briggsae	0.0185594
III	7570001	14.95608696	briggsae	0.0192453
III	7580001	15.015	briggsae	0.0199313
III	7590001	8.79	briggsae	0.0206172
III	7600001	16.77866667	briggsae	0.0213031
III	7610001	28.80285714	briggsae	0.021989
III	7620001	20.64	briggsae	0.022675
III	7630001	13.78818182	briggsae	0.0233609
III	7640001	17.3	briggsae	0.0240468
III	7650001	12.60909091	briggsae	0.0247327
III	7660001	16.974375	briggsae	0.0254187
III	7670001	9.58	briggsae	0.0261046
III	7680001	15.6425	briggsae	0.0267905
III	7710001	24.36111111	briggsae	0.0288483
III	7720001	24.56214286	briggsae	0.0295342
III	7730001	15.77	briggsae	0.0302201
III	7740001	11.47583333	briggsae	0.0309061
III	7750001	12.70214286	briggsae	0.031592
III	7760001	12.876	briggsae	0.0322779
III	7770001	20.81	briggsae	0.0329638
III	7780001	16.36703704	briggsae	0.0336498
III	7790001	19.15785714	briggsae	0.0343357
III	7800001	17.45972973	briggsae	0.0350216
III	7810001	15.66529412	briggsae	0.0357075
III	7820001	17.04304348	briggsae	0.0363935
III	7830001	23.71333333	briggsae	0.0370794
III	7840001	18.13086957	briggsae	0.0377653
III	7850001	14.67333333	briggsae	0.0384512
III	7860001	16.37	briggsae	0.0391372
III	7870001	8.178888889	briggsae	0.0398231
III	7880001	11.98117647	briggsae	0.040509
III	7890001	27.40136364	briggsae	0.0411949
III	7900001	10.495	briggsae	0.0418809
III	7910001	1.665	briggsae	0.0425668
III	7920001	19.73384615	briggsae	0.0432527
III	7930001	29.44214286	briggsae	0.0439386
III	7940001	19.074	briggsae	0.0446246
III	7950001	10.83033333	briggsae	0.0453105
III	7960001	25.16	briggsae	0.0459964
III	7970001	23.87222222	briggsae	0.0466823
III	7980001	18.14777778	briggsae	0.0473683
III	7990001	8.792	briggsae	0.0480542
III	8000001	14.36944444	briggsae	0.0487401
III	8010001	20.06259259	briggsae	0.049426
III	8020001	20.6528	briggsae	0.050112
III	8030001	24.5925	briggsae	0.0507979
III	8040001	22.56222222	briggsae	0.0514838
III	8050001	17.53526316	briggsae	0.0521697
III	8060001	12.43526316	briggsae	0.0528557
III	8070001	9.585	briggsae	0.0535416
III	8080001	18.73266667	briggsae	0.0542275
III	8090001	14.85055556	briggsae	0.0549134
III	8100001	22.92461538	briggsae	0.0555994
III	8110001	31.49529412	briggsae	0.0562853
III	8120001	13.31357143	briggsae	0.0569712
III	8130001	21.224	briggsae	0.0576571
III	8140001	20.17	briggsae	0.0583431
III	8150001	18.61888889	briggsae	0.059029
III	8160001	11.33722222	briggsae	0.0597149
III	8170001	24.816	briggsae	0.0604008
III	8180001	19.38714286	briggsae	0.0610868
III	8190001	25.99833333	briggsae	0.0617727
III	8200001	16.36583333	briggsae	0.0624586
III	8210001	20.67347826	briggsae	0.0631445
III	8220001	20.002	briggsae	0.0638305
III	8230001	13.118	briggsae	0.0645164
III	8240001	11.07285714	briggsae	0.0652023
III	8250001	21.9084	briggsae	0.0658882
III	8260001	23.398	briggsae	0.0665742
III	8270001	17.67222222	briggsae	0.0672601
III	8280001	22.72642857	briggsae	0.067946
III	8290001	18.68129032	briggsae	0.0686319
III	8300001	9.13	briggsae	0.0693179
III	8310001	8.138823529	briggsae	0.0700038
III	8320001	6.913333333	briggsae	0.0706897
III	8330001	17.37857143	briggsae	0.0713756
III	8340001	16.74307692	briggsae	0.0720616
III	8350001	17.36526316	briggsae	0.0727475
III	8360001	17.79666667	briggsae	0.0734334
III	8370001	17.05714286	briggsae	0.0741193
III	8380001	16.60961538	briggsae	0.0748053
III	8390001	22.55941176	briggsae	0.0754912
III	8400001	18.74384615	briggsae	0.0761771
III	8410001	18.205	briggsae	0.076863
III	8420001	19.32	briggsae	0.077549
III	8430001	23.7756	briggsae	0.0782349
III	8440001	19.92857143	briggsae	0.0789208
III	8450001	11.511	briggsae	0.0796067
III	8460001	17.05125	briggsae	0.0802927
III	8470001	19.145	briggsae	0.0809786
III	8480001	21.00733333	briggsae	0.0816645
III	8490001	21.929	briggsae	0.0823504
III	8500001	12.58722222	briggsae	0.0830364
III	8510001	13.56133333	briggsae	0.0837223
III	8520001	5.492631579	briggsae	0.0844082
III	8530001	11.82230769	briggsae	0.0850941
III	8540001	13.24461538	briggsae	0.0857801
III	8550001	15.4025	briggsae	0.086466
III	8560001	9.800909091	briggsae	0.0871519
III	8570001	20.68578947	briggsae	0.0878378
III	8580001	21.76	briggsae	0.0885238
III	8590001	14.036	briggsae	0.0892097
III	8600001	14.47444444	briggsae	0.0898956
III	8620001	7.682857143	briggsae	0.0912675
III	8630001	19.48818182	briggsae	0.0919534
III	8640001	23.92	briggsae	0.0926393
III	8650001	1.91	briggsae	0.0933252
III	8660001	16.415	briggsae	0.0940112
III	8670001	15.39666667	briggsae	0.0946971
III	8680001	15.8125	briggsae	0.095383
III	8700001	20.27684211	briggsae	0.0967549
III	8710001	18.21941176	briggsae	0.0974408
III	8720001	22.90333333	briggsae	0.0981267
III	8730001	8.840666667	briggsae	0.0988126
III	8740001	13.3715	briggsae	0.0994986
III	8750001	20.09461538	briggsae	0.100185
III	8760001	21.45888889	briggsae	0.10087
III	8770001	2.81	briggsae	0.101556
III	8780001	10.00285714	briggsae	0.102242
III	8790001	24.09818182	briggsae	0.102928
III	8800001	22.86352941	briggsae	0.103614
III	8810001	22.566	briggsae	0.1043
III	8820001	19.85608696	briggsae	0.104986
III	8830001	18.45888889	briggsae	0.105672
III	8860001	16.6597619	briggsae	0.10773
III	8870001	12.56294118	briggsae	0.108416
III	8880001	8.005714286	briggsae	0.109102
III	8890001	18.10090909	briggsae	0.109787
III	8900001	13.51705882	briggsae	0.110473
III	8910001	9.6608	briggsae	0.111159
III	8920001	15.92807692	briggsae	0.111845
III	8930001	16.6734375	briggsae	0.112531
III	8940001	10.895	briggsae	0.113217
III	8950001	10.28666667	briggsae	0.113903
III	8960001	24.28851852	briggsae	0.114589
III	8970001	18.828	briggsae	0.115275
III	8980001	19.80193548	briggsae	0.115961
III	8990001	15.40222222	briggsae	0.116647
III	9000001	13.8	briggsae	0.117333
III	9010001	14.51888889	briggsae	0.118019
III	9020001	15.72333333	briggsae	0.118704
III	9030001	18.20333333	briggsae	0.11939
III	9040001	21.3037931	briggsae	0.120076
III	9050001	13.47142857	briggsae	0.120762
III	9060001	17.82307692	briggsae	0.121448
III	9070001	14.921	briggsae	0.122134
III	9080001	22.94105263	briggsae	0.12282
III	9090001	22.42285714	briggsae	0.123506
III	9100001	0.92	briggsae	0.124192
III	9110001	10.96875	briggsae	0.124878
III	9120001	28.3945	briggsae	0.125564
III	9130001	19.963	briggsae	0.12625
III	9140001	18.77857143	briggsae	0.126936
III	9150001	6.737272727	briggsae	0.127622
III	9160001	23.24214286	briggsae	0.128307
III	9170001	21.15	briggsae	0.128993
III	9180001	20.96275862	briggsae	0.129679
III	9190001	30.91222222	briggsae	0.130365
III	9200001	15.31733333	briggsae	0.131051
III	9210001	7.228	briggsae	0.131737
III	9220001	20.42333333	briggsae	0.132423
III	9230001	19.78	briggsae	0.133109
III	9250001	3.786666667	briggsae	0.134481
III	9280001	3.236666667	briggsae	0.136539
III	9290001	14.2540625	briggsae	0.137224
III	9300001	4.3	briggsae	0.13791
III	9310001	9.437777778	briggsae	0.138596
III	9320001	24.888	briggsae	0.139282
III	9330001	21.99809524	briggsae	0.139968
III	9340001	21.28347826	briggsae	0.140654
III	9350001	26.58	briggsae	0.14134
III	9360001	22.85666667	briggsae	0.142026
III	9370001	18.665	briggsae	0.142712
III	9380001	20.64642857	briggsae	0.143398
III	9390001	16.3209375	briggsae	0.144084
III	9400001	17.05076923	briggsae	0.14477
III	9410001	24.90791667	briggsae	0.145456
III	9420001	20.84142857	briggsae	0.146141
III	9430001	16.343	briggsae	0.146827
III	9440001	26.2673913	briggsae	0.147513
III	9450001	19.29888889	briggsae	0.148199
III	9460001	19.96625	briggsae	0.148885
III	9470001	26.49454545	briggsae	0.149571
III	9480001	17.83777778	briggsae	0.150257
III	9490001	20.40458333	briggsae	0.150943
III	9500001	7.51	briggsae	0.151629
III	9510001	22.25666667	briggsae	0.152315
III	9520001	16.35705882	briggsae	0.153001
III	9530001	5.986666667	briggsae	0.153687
III	9540001	25.54735294	briggsae	0.154373
III	9550001	24.95461538	briggsae	0.155059
III	9560001	15.09181818	briggsae	0.155744
III	9570001	18.91571429	briggsae	0.15643
III	9580001	19.83444444	briggsae	0.157116
III	9590001	9.440625	briggsae	0.157802
III	9600001	16.33	briggsae	0.158488
III	9610001	20.52181818	briggsae	0.159174
III	9620001	21.12526316	briggsae	0.15986
III	9630001	14.18181818	briggsae	0.160546
III	9640001	20.57115385	briggsae	0.161232
III	9650001	15.8855	briggsae	0.161918
III	9660001	29.47666667	briggsae	0.162604
III	9670001	18.46035714	briggsae	0.16329
III	9680001	21.92375	briggsae	0.163976
III	9690001	14.06263158	briggsae	0.164661
III	9700001	8.105	briggsae	0.165347
III	9710001	18.82083333	briggsae	0.166033
III	9720001	20.10333333	briggsae	0.166719
III	9730001	19.41413793	briggsae	0.167405
III	9740001	24.52714286	briggsae	0.168091
III	9750001	20.23709677	briggsae	0.168777
III	9760001	22.86733333	briggsae	0.169463
III	9770001	19.824375	briggsae	0.170149
III	9780001	19.60764706	briggsae	0.170835
III	9790001	19.11727273	briggsae	0.171521
III	9800001	22.45363636	briggsae	0.172207
III	9810001	20.168	briggsae	0.172893
III	9820001	20.65388889	briggsae	0.173578
III	9830001	24.50421053	briggsae	0.174264
III	9840001	27.13638889	briggsae	0.17495
III	9850001	25.09264151	briggsae	0.175636
III	9860001	19.42633333	briggsae	0.176322
III	9870001	20.56	briggsae	0.177008
III	9880001	17.23129032	briggsae	0.177694
III	9890001	18.66214286	briggsae	0.17838
III	9900001	20.87666667	briggsae	0.179066
III	9910001	22.7956	briggsae	0.179752
III	9920001	24.3315	briggsae	0.180438
III	9930001	21.98909091	briggsae	0.181124
III	9940001	20.35619048	briggsae	0.18181
III	9950001	20.22	briggsae	0.182496
III	9960001	19.23807692	briggsae	0.183181
III	9970001	18.5055	briggsae	0.183867
III	9980001	16.23681818	briggsae	0.184553
III	9990001	20.76285714	briggsae	0.185239
III	10000001	14.17222222	briggsae	0.185925
III	10010001	23.03956522	briggsae	0.186611
III	10020001	23.6528125	briggsae	0.187297
III	10030001	15.396	briggsae	0.187983
III	10040001	20.8745	briggsae	0.188669
III	10050001	21.1	briggsae	0.189355
III	10060001	19.43625	briggsae	0.190041
III	10070001	20.98973684	briggsae	0.190727
III	10080001	21.24592593	briggsae	0.191413
III	10090001	22.00058824	briggsae	0.192098
III	10100001	15.56583333	briggsae	0.192784
III	10110001	20.42821429	briggsae	0.19347
III	10120001	20.704	briggsae	0.194156
III	10130001	18.58333333	briggsae	0.194842
III	10140001	24.50472727	briggsae	0.195528
III	10150001	27.20357143	briggsae	0.196214
III	10160001	26.54142857	briggsae	0.1969
III	10170001	27.06904762	briggsae	0.197586
III	10180001	21.715	briggsae	0.198272
III	10190001	10.56791667	briggsae	0.198958
III	10200001	15.08125	briggsae	0.199644
III	10210001	22.90555556	briggsae	0.20033
III	10220001	21.14333333	briggsae	0.201015
III	10230001	22.60555556	briggsae	0.201701
III	10240001	21.51705882	briggsae	0.202387
III	10250001	12.62	briggsae	0.203073
III	10260001	25.36833333	briggsae	0.203759
III	10270001	19.85857143	briggsae	0.204445
III	10280001	12.11777778	briggsae	0.205131
III	10290001	18.6248	briggsae	0.205817
III	10300001	23.62186047	briggsae	0.206503
III	10310001	18.519375	briggsae	0.207189
III	10320001	24.59318182	briggsae	0.207875
III	10330001	24.52966667	briggsae	0.208561
III	10340001	24.44192308	briggsae	0.209247
III	10350001	15.77055556	briggsae	0.209933
III	10360001	17.57375	briggsae	0.210618
III	10370001	23.74645161	briggsae	0.211304
III	10380001	19.92111111	briggsae	0.21199
III	10390001	20.77529412	briggsae	0.212676
III	10400001	15.43315789	briggsae	0.213362
III	10410001	15.33857143	briggsae	0.214048
III	10420001	18.1092	briggsae	0.214734
III	10430001	18.329	briggsae	0.21542
III	10440001	2.881666667	briggsae	0.216106
III	10450001	20.19785714	briggsae	0.216792
III	10460001	22.76454545	briggsae	0.217478
III	10470001	10.43666667	briggsae	0.218164
III	10480001	20.60857143	briggsae	0.21885
III	10490001	14.46375	briggsae	0.219535
III	10500001	22.7687931	briggsae	0.220221
III	10510001	24.84057143	briggsae	0.220907
III	10520001	26.655	briggsae	0.221593
III	10530001	26.89631579	briggsae	0.222279
III	10540001	24.7127907	briggsae	0.222965
III	10550001	17.69333333	briggsae	0.223651
III	10560001	14.91666667	briggsae	0.224337
III	10570001	15.87	briggsae	0.225023
III	10580001	22.43545455	briggsae	0.225709
III	10590001	27.855625	briggsae	0.226395
III	10600001	25.43219512	briggsae	0.227081
III	10610001	25.44103448	briggsae	0.227767
III	10620001	19.64857143	briggsae	0.228452
III	10630001	18.17393939	briggsae	0.229138
III	10640001	23.1035	briggsae	0.229824
III	10650001	20.815	briggsae	0.23051
III	10660001	5.005	briggsae	0.231196
III	10670001	6.26	briggsae	0.231882
III	10680001	2.091111111	briggsae	0.232568
III	10690001	13.85384615	briggsae	0.233254
III	10700001	19.0625	briggsae	0.23394
III	10710001	20.69066667	briggsae	0.234626
III	10720001	22.54647059	briggsae	0.235312
III	10730001	11.90047619	briggsae	0.235998
III	10740001	14.93088235	briggsae	0.236684
III	10750001	16.79659091	briggsae	0.23737
III	10760001	16.95789474	briggsae	0.238055
III	10770001	25.319375	briggsae	0.238741
III	10780001	17.92454545	briggsae	0.239427
III	10790001	16.18744186	briggsae	0.240113
III	10800001	14.79848485	briggsae	0.240799
III	10810001	24.55926829	briggsae	0.241485
III	10820001	17.15448276	briggsae	0.242171
III	10830001	22.26645161	briggsae	0.242857
III	10840001	17.38742857	briggsae	0.243543
III	10850001	22.3755102	briggsae	0.244229
III	10860001	19.36390244	briggsae	0.244915
III	10870001	16.715	briggsae	0.245601
III	10880001	21.40583333	briggsae	0.246287
III	10890001	16.34826087	briggsae	0.246972
III	10900001	18.08	briggsae	0.247658
III	10910001	16.41758621	briggsae	0.248344
III	10920001	22.21138889	briggsae	0.24903
III	10930001	20.60340426	briggsae	0.249716
III	10940001	16.54888889	briggsae	0.250402
III	10950001	24.02862069	briggsae	0.251088
III	10960001	19.48136364	briggsae	0.251774
III	10970001	17.24103448	briggsae	0.25246
III	10980001	14.59037037	briggsae	0.253146
III	10990001	15.46722222	briggsae	0.253832
III	11000001	16.69782609	briggsae	0.254518
III	11010001	20.805	briggsae	0.255204
III	11020001	18.04787234	briggsae	0.255889
III	11030001	23.45384615	briggsae	0.256575
III	11040001	17.51571429	briggsae	0.257261
III	11050001	24.7882	briggsae	0.257947
III	11060001	24.43	briggsae	0.258633
III	11070001	23.69	briggsae	0.259319
III	11080001	22.13525	briggsae	0.260005
III	11090001	27.205	briggsae	0.260691
III	11100001	26.20258065	briggsae	0.261377
III	11110001	28.01043478	briggsae	0.262063
III	11120001	25.4	briggsae	0.262749
III	11130001	20.86361111	briggsae	0.263435
III	11140001	24.01826087	briggsae	0.264121
III	11150001	20.51591837	briggsae	0.264807
III	11160001	26.914	briggsae	0.265492
III	11170001	23.32555556	briggsae	0.266178
III	11180001	27.087	briggsae	0.266864
III	11190001	24.48615385	briggsae	0.26755
III	11200001	27.39814815	briggsae	0.268236
III	11210001	22.44	briggsae	0.268922
III	11220001	19.99862069	briggsae	0.269608
III	11230001	21.09564103	briggsae	0.270294
