Chr	BP	num_rep	species	norm_dist_center
III	7370001	1464	briggsae	0.00552684
III	7380001	3565	briggsae	0.00621277
III	7390001	1630	briggsae	0.00689869
III	7400001	1324	briggsae	0.00758462
III	7410001	1573	briggsae	0.00827054
III	7420001	875	briggsae	0.00895647
III	7430001	982	briggsae	0.00964239
III	7440001	1624	briggsae	0.0103283
III	7450001	1254	briggsae	0.0110142
III	7460001	2265	briggsae	0.0117002
III	7470001	1587	briggsae	0.0123861
III	7480001	2166	briggsae	0.013072
III	7490001	2160	briggsae	0.0137579
III	7500001	1930	briggsae	0.0144439
III	7510001	782	briggsae	0.0151298
III	7520001	1118	briggsae	0.0158157
III	7530001	212	briggsae	0.0165016
III	7540001	1572	briggsae	0.0171876
III	7550001	2287	briggsae	0.0178735
III	7560001	944	briggsae	0.0185594
III	7570001	3654	briggsae	0.0192453
III	7580001	3642	briggsae	0.0199313
III	7590001	568	briggsae	0.0206172
III	7600001	4608	briggsae	0.0213031
III	7610001	1752	briggsae	0.021989
III	7620001	555	briggsae	0.022675
III	7630001	1484	briggsae	0.0233609
III	7640001	1568	briggsae	0.0240468
III	7650001	2218	briggsae	0.0247327
III	7660001	2535	briggsae	0.0254187
III	7670001	67	briggsae	0.0261046
III	7680001	1914	briggsae	0.0267905
III	7690001	0	briggsae	0.0274764
III	7700001	38	briggsae	0.0281624
III	7710001	809	briggsae	0.0288483
III	7720001	2322	briggsae	0.0295342
III	7730001	241	briggsae	0.0302201
III	7740001	1221	briggsae	0.0309061
III	7750001	2114	briggsae	0.031592
III	7760001	844	briggsae	0.0322779
III	7770001	1918	briggsae	0.0329638
III	7780001	2080	briggsae	0.0336498
III	7790001	1699	briggsae	0.0343357
III	7800001	6029	briggsae	0.0350216
III	7810001	3444	briggsae	0.0357075
III	7820001	1512	briggsae	0.0363935
III	7830001	1750	briggsae	0.0370794
III	7840001	2956	briggsae	0.0377653
III	7850001	1173	briggsae	0.0384512
III	7860001	559	briggsae	0.0391372
III	7870001	3675	briggsae	0.0398231
III	7880001	1963	briggsae	0.040509
III	7890001	1714	briggsae	0.0411949
III	7900001	152	briggsae	0.0418809
III	7910001	254	briggsae	0.0425668
III	7920001	2030	briggsae	0.0432527
III	7930001	5134	briggsae	0.0439386
III	7940001	1629	briggsae	0.0446246
III	7950001	2410	briggsae	0.0453105
III	7960001	2856	briggsae	0.0459964
III	7970001	815	briggsae	0.0466823
III	7980001	3211	briggsae	0.0473683
III	7990001	2189	briggsae	0.0480542
III	8000001	2652	briggsae	0.0487401
III	8010001	2501	briggsae	0.049426
III	8020001	2245	briggsae	0.050112
III	8030001	1875	briggsae	0.0507979
III	8040001	1655	briggsae	0.0514838
III	8050001	5344	briggsae	0.0521697
III	8060001	7772	briggsae	0.0528557
III	8070001	691	briggsae	0.0535416
III	8080001	1554	briggsae	0.0542275
III	8090001	2536	briggsae	0.0549134
III	8100001	1840	briggsae	0.0555994
III	8110001	844	briggsae	0.0562853
III	8120001	3363	briggsae	0.0569712
III	8130001	366	briggsae	0.0576571
III	8140001	1586	briggsae	0.0583431
III	8150001	1780	briggsae	0.059029
III	8160001	2414	briggsae	0.0597149
III	8170001	1488	briggsae	0.0604008
III	8180001	744	briggsae	0.0610868
III	8190001	1118	briggsae	0.0617727
III	8200001	1519	briggsae	0.0624586
III	8210001	2817	briggsae	0.0631445
III	8220001	2607	briggsae	0.0638305
III	8230001	1245	briggsae	0.0645164
III	8240001	2166	briggsae	0.0652023
III	8250001	2537	briggsae	0.0658882
III	8260001	1167	briggsae	0.0665742
III	8270001	1872	briggsae	0.0672601
III	8280001	1507	briggsae	0.067946
III	8290001	1976	briggsae	0.0686319
III	8300001	1091	briggsae	0.0693179
III	8310001	5154	briggsae	0.0700038
III	8320001	534	briggsae	0.0706897
III	8330001	413	briggsae	0.0713756
III	8340001	2837	briggsae	0.0720616
III	8350001	2062	briggsae	0.0727475
III	8360001	1055	briggsae	0.0734334
III	8370001	1434	briggsae	0.0741193
III	8380001	4342	briggsae	0.0748053
III	8390001	3784	briggsae	0.0754912
III	8400001	1536	briggsae	0.0761771
III	8410001	1006	briggsae	0.076863
III	8420001	1494	briggsae	0.077549
III	8430001	1636	briggsae	0.0782349
III	8440001	3461	briggsae	0.0789208
III	8450001	1403	briggsae	0.0796067
III	8460001	1862	briggsae	0.0802927
III	8470001	1077	briggsae	0.0809786
III	8480001	1392	briggsae	0.0816645
III	8490001	831	briggsae	0.0823504
III	8500001	2243	briggsae	0.0830364
III	8510001	2501	briggsae	0.0837223
III	8520001	4834	briggsae	0.0844082
III	8530001	2416	briggsae	0.0850941
III	8540001	1289	briggsae	0.0857801
III	8550001	1904	briggsae	0.086466
III	8560001	2801	briggsae	0.0871519
III	8570001	1506	briggsae	0.0878378
III	8580001	158	briggsae	0.0885238
III	8590001	906	briggsae	0.0892097
III	8600001	2201	briggsae	0.0898956
III	8610001	0	briggsae	0.0905815
III	8620001	676	briggsae	0.0912675
III	8630001	1615	briggsae	0.0919534
III	8640001	67	briggsae	0.0926393
III	8650001	234	briggsae	0.0933252
III	8660001	490	briggsae	0.0940112
III	8670001	898	briggsae	0.0946971
III	8680001	879	briggsae	0.095383
III	8690001	0	briggsae	0.0960689
III	8700001	1846	briggsae	0.0967549
III	8710001	2795	briggsae	0.0974408
III	8720001	517	briggsae	0.0981267
III	8730001	1035	briggsae	0.0988126
III	8740001	3743	briggsae	0.0994986
III	8750001	1815	briggsae	0.100185
III	8760001	1048	briggsae	0.10087
III	8770001	607	briggsae	0.101556
III	8780001	1912	briggsae	0.102242
III	8790001	1703	briggsae	0.102928
III	8800001	3129	briggsae	0.103614
III	8810001	1019	briggsae	0.1043
III	8820001	1993	briggsae	0.104986
III	8830001	1598	briggsae	0.105672
III	8840001	49	briggsae	0.106358
III	8850001	140	briggsae	0.107044
III	8860001	4048	briggsae	0.10773
III	8870001	4215	briggsae	0.108416
III	8880001	2603	briggsae	0.109102
III	8890001	2974	briggsae	0.109787
III	8900001	2866	briggsae	0.110473
III	8910001	4512	briggsae	0.111159
III	8920001	2475	briggsae	0.111845
III	8930001	3659	briggsae	0.112531
III	8940001	3593	briggsae	0.113217
III	8950001	126	briggsae	0.113903
III	8960001	2349	briggsae	0.114589
III	8970001	647	briggsae	0.115275
III	8980001	2514	briggsae	0.115961
III	8990001	1706	briggsae	0.116647
III	9000001	2455	briggsae	0.117333
III	9010001	1014	briggsae	0.118019
III	9020001	1810	briggsae	0.118704
III	9030001	2179	briggsae	0.11939
III	9040001	2326	briggsae	0.120076
III	9050001	2575	briggsae	0.120762
III	9060001	3406	briggsae	0.121448
III	9070001	2389	briggsae	0.122134
III	9080001	1447	briggsae	0.12282
III	9090001	1714	briggsae	0.123506
III	9100001	239	briggsae	0.124192
III	9110001	1209	briggsae	0.124878
III	9120001	1939	briggsae	0.125564
III	9130001	1492	briggsae	0.12625
III	9140001	1066	briggsae	0.126936
III	9150001	4267	briggsae	0.127622
III	9160001	1795	briggsae	0.128307
III	9170001	1052	briggsae	0.128993
III	9180001	3126	briggsae	0.129679
III	9190001	771	briggsae	0.130365
III	9200001	2474	briggsae	0.131051
III	9210001	1900	briggsae	0.131737
III	9220001	2152	briggsae	0.132423
III	9230001	944	briggsae	0.133109
III	9240001	32	briggsae	0.133795
III	9250001	1454	briggsae	0.134481
III	9260001	26	briggsae	0.135167
III	9270001	152	briggsae	0.135853
III	9280001	3349	briggsae	0.136539
III	9290001	4542	briggsae	0.137224
III	9300001	343	briggsae	0.13791
III	9310001	1430	briggsae	0.138596
III	9320001	1784	briggsae	0.139282
III	9330001	2475	briggsae	0.139968
III	9340001	2411	briggsae	0.140654
III	9350001	339	briggsae	0.14134
III	9360001	683	briggsae	0.142026
III	9370001	2089	briggsae	0.142712
III	9380001	2279	briggsae	0.143398
III	9390001	2717	briggsae	0.144084
III	9400001	2942	briggsae	0.14477
III	9410001	1204	briggsae	0.145456
III	9420001	1514	briggsae	0.146141
III	9430001	1012	briggsae	0.146827
III	9440001	1877	briggsae	0.147513
III	9450001	1701	briggsae	0.148199
III	9460001	792	briggsae	0.148885
III	9470001	1882	briggsae	0.149571
III	9480001	1784	briggsae	0.150257
III	9490001	2125	briggsae	0.150943
III	9500001	2244	briggsae	0.151629
III	9510001	1575	briggsae	0.152315
III	9520001	1780	briggsae	0.153001
III	9530001	1216	briggsae	0.153687
III	9540001	2130	briggsae	0.154373
III	9550001	1402	briggsae	0.155059
III	9560001	1252	briggsae	0.155744
III	9570001	3851	briggsae	0.15643
III	9580001	1749	briggsae	0.157116
III	9590001	2187	briggsae	0.157802
III	9600001	297	briggsae	0.158488
III	9610001	1153	briggsae	0.159174
III	9620001	1636	briggsae	0.15986
III	9630001	3874	briggsae	0.160546
III	9640001	2276	briggsae	0.161232
III	9650001	2001	briggsae	0.161918
III	9660001	685	briggsae	0.162604
III	9670001	2596	briggsae	0.16329
III	9680001	2337	briggsae	0.163976
III	9690001	2012	briggsae	0.164661
III	9700001	1709	briggsae	0.165347
III	9710001	2219	briggsae	0.166033
III	9720001	2070	briggsae	0.166719
III	9730001	2338	briggsae	0.167405
III	9740001	1518	briggsae	0.168091
III	9750001	3444	briggsae	0.168777
III	9760001	4054	briggsae	0.169463
III	9770001	3186	briggsae	0.170149
III	9780001	1484	briggsae	0.170835
III	9790001	3522	briggsae	0.171521
III	9800001	2853	briggsae	0.172207
III	9810001	2757	briggsae	0.172893
III	9820001	2443	briggsae	0.173578
III	9830001	2233	briggsae	0.174264
III	9840001	3973	briggsae	0.17495
III	9850001	4057	briggsae	0.175636
III	9860001	3686	briggsae	0.176322
III	9870001	2682	briggsae	0.177008
III	9880001	3242	briggsae	0.177694
III	9890001	1242	briggsae	0.17838
III	9900001	2822	briggsae	0.179066
III	9910001	2083	briggsae	0.179752
III	9920001	2707	briggsae	0.180438
III	9930001	3090	briggsae	0.181124
III	9940001	1281	briggsae	0.18181
III	9950001	296	briggsae	0.182496
III	9960001	4244	briggsae	0.183181
III	9970001	3116	briggsae	0.183867
III	9980001	2605	briggsae	0.184553
III	9990001	2480	briggsae	0.185239
III	10000001	1344	briggsae	0.185925
III	10010001	2149	briggsae	0.186611
III	10020001	2890	briggsae	0.187297
III	10030001	1565	briggsae	0.187983
III	10040001	2146	briggsae	0.188669
III	10050001	1852	briggsae	0.189355
III	10060001	2640	briggsae	0.190041
III	10070001	4284	briggsae	0.190727
III	10080001	2392	briggsae	0.191413
III	10090001	1617	briggsae	0.192098
III	10100001	4097	briggsae	0.192784
III	10110001	3733	briggsae	0.19347
III	10120001	1185	briggsae	0.194156
III	10130001	1210	briggsae	0.194842
III	10140001	3443	briggsae	0.195528
III	10150001	1640	briggsae	0.196214
III	10160001	4053	briggsae	0.1969
III	10170001	3269	briggsae	0.197586
III	10180001	637	briggsae	0.198272
III	10190001	1352	briggsae	0.198958
III	10200001	1297	briggsae	0.199644
III	10210001	2287	briggsae	0.20033
III	10220001	2576	briggsae	0.201015
III	10230001	882	briggsae	0.201701
III	10240001	3127	briggsae	0.202387
III	10250001	1921	briggsae	0.203073
III	10260001	1595	briggsae	0.203759
III	10270001	4156	briggsae	0.204445
III	10280001	2299	briggsae	0.205131
III	10290001	4268	briggsae	0.205817
III	10300001	1677	briggsae	0.206503
III	10310001	1565	briggsae	0.207189
III	10320001	3903	briggsae	0.207875
III	10330001	2229	briggsae	0.208561
III	10340001	2735	briggsae	0.209247
III	10350001	1057	briggsae	0.209933
III	10360001	1696	briggsae	0.210618
III	10370001	2690	briggsae	0.211304
III	10380001	3426	briggsae	0.21199
III	10390001	2192	briggsae	0.212676
III	10400001	2152	briggsae	0.213362
III	10410001	1604	briggsae	0.214048
III	10420001	5572	briggsae	0.214734
III	10430001	2849	briggsae	0.21542
III	10440001	2133	briggsae	0.216106
III	10450001	1029	briggsae	0.216792
III	10460001	894	briggsae	0.217478
III	10470001	1215	briggsae	0.218164
III	10480001	1272	briggsae	0.21885
III	10490001	1455	briggsae	0.219535
III	10500001	3876	briggsae	0.220221
III	10510001	2233	briggsae	0.220907
III	10520001	3412	briggsae	0.221593
III	10530001	2043	briggsae	0.222279
III	10540001	4250	briggsae	0.222965
III	10550001	1494	briggsae	0.223651
III	10560001	433	briggsae	0.224337
III	10570001	3480	briggsae	0.225023
III	10580001	1579	briggsae	0.225709
III	10590001	2016	briggsae	0.226395
III	10600001	2914	briggsae	0.227081
III	10610001	1857	briggsae	0.227767
III	10620001	1356	briggsae	0.228452
III	10630001	3986	briggsae	0.229138
III	10640001	3212	briggsae	0.229824
III	10650001	1963	briggsae	0.23051
III	10660001	9231	briggsae	0.231196
III	10670001	8679	briggsae	0.231882
III	10680001	5046	briggsae	0.232568
III	10690001	3159	briggsae	0.233254
III	10700001	2917	briggsae	0.23394
III	10710001	3054	briggsae	0.234626
III	10720001	3120	briggsae	0.235312
III	10730001	3880	briggsae	0.235998
III	10740001	4588	briggsae	0.236684
III	10750001	5233	briggsae	0.23737
III	10760001	3056	briggsae	0.238055
III	10770001	2478	briggsae	0.238741
III	10780001	2017	briggsae	0.239427
III	10790001	3501	briggsae	0.240113
III	10800001	3003	briggsae	0.240799
III	10810001	2884	briggsae	0.241485
III	10820001	3629	briggsae	0.242171
III	10830001	3391	briggsae	0.242857
III	10840001	3828	briggsae	0.243543
III	10850001	4446	briggsae	0.244229
III	10860001	3582	briggsae	0.244915
III	10870001	716	briggsae	0.245601
III	10880001	4158	briggsae	0.246287
III	10890001	2646	briggsae	0.246972
III	10900001	923	briggsae	0.247658
III	10910001	3325	briggsae	0.248344
III	10920001	3638	briggsae	0.24903
III	10930001	4142	briggsae	0.249716
III	10940001	2571	briggsae	0.250402
III	10950001	3639	briggsae	0.251088
III	10960001	2385	briggsae	0.251774
III	10970001	2353	briggsae	0.25246
III	10980001	2457	briggsae	0.253146
III	10990001	3479	briggsae	0.253832
III	11000001	4406	briggsae	0.254518
III	11010001	2311	briggsae	0.255204
III	11020001	3532	briggsae	0.255889
III	11030001	4579	briggsae	0.256575
III	11040001	3523	briggsae	0.257261
III	11050001	3253	briggsae	0.257947
III	11060001	1810	briggsae	0.258633
III	11070001	2869	briggsae	0.259319
III	11080001	2971	briggsae	0.260005
III	11090001	2642	briggsae	0.260691
III	11100001	2518	briggsae	0.261377
III	11110001	1655	briggsae	0.262063
III	11120001	721	briggsae	0.262749
III	11130001	2932	briggsae	0.263435
III	11140001	2597	briggsae	0.264121
III	11150001	3745	briggsae	0.264807
III	11160001	3308	briggsae	0.265492
III	11170001	3684	briggsae	0.266178
III	11180001	6317	briggsae	0.266864
III	11190001	2552	briggsae	0.26755
III	11200001	1685	briggsae	0.268236
III	11210001	1133	briggsae	0.268922
III	11220001	2998	briggsae	0.269608
III	11230001	2334	briggsae	0.270294
III	11240001	5092	briggsae	0.27098
III	11250001	4078	briggsae	0.271666
III	11260001	2757	briggsae	0.272352
III	11270001	1296	briggsae	0.273038
III	11280001	3064	briggsae	0.273724
III	11290001	3574	briggsae	0.274409
III	11300001	4035	briggsae	0.275095
III	11310001	4979	briggsae	0.275781
III	11320001	5239	briggsae	0.276467
III	11330001	5075	briggsae	0.277153
III	11340001	3845	briggsae	0.277839
III	11350001	4586	briggsae	0.278525
III	11360001	3153	briggsae	0.279211
III	11370001	3629	briggsae	0.279897
III	11380001	1813	briggsae	0.280583
III	11390001	2899	briggsae	0.281269
III	11400001	4470	briggsae	0.281955
III	11410001	2666	briggsae	0.282641
III	11420001	3389	briggsae	0.283326
III	11430001	560	briggsae	0.284012
III	11440001	4831	briggsae	0.284698
III	11450001	3085	briggsae	0.285384
III	11460001	3656	briggsae	0.28607
III	11470001	4453	briggsae	0.286756
III	11480001	3000	briggsae	0.287442
III	11490001	3134	briggsae	0.288128
III	11500001	3544	briggsae	0.288814
III	11510001	5083	briggsae	0.2895
III	11520001	4066	briggsae	0.290186
III	11530001	2957	briggsae	0.290872
III	11540001	4917	briggsae	0.291558
III	11550001	3161	briggsae	0.292244
III	11560001	4597	briggsae	0.292929
III	11570001	3650	briggsae	0.293615
III	11580001	2684	briggsae	0.294301
III	11590001	3836	briggsae	0.294987
III	11600001	2953	briggsae	0.295673
III	11610001	2874	briggsae	0.296359
III	11620001	2141	briggsae	0.297045
III	11630001	2932	briggsae	0.297731
III	11640001	2209	briggsae	0.298417
III	11650001	4094	briggsae	0.299103
III	11660001	4889	briggsae	0.299789
III	11670001	4805	briggsae	0.300475
III	11680001	3493	briggsae	0.301161
III	11690001	3982	briggsae	0.301846
III	11700001	4390	briggsae	0.302532
III	11710001	5091	briggsae	0.303218
III	11720001	3429	briggsae	0.303904
III	11730001	3017	briggsae	0.30459
III	11740001	4187	briggsae	0.305276
III	11750001	2910	briggsae	0.305962
III	11760001	5230	briggsae	0.306648
III	11770001	6053	briggsae	0.307334
III	11780001	5532	briggsae	0.30802
III	11790001	3717	briggsae	0.308706
III	11800001	6360	briggsae	0.309392
III	11810001	3558	briggsae	0.310078
III	11820001	4679	briggsae	0.310763
III	11830001	4813	briggsae	0.311449
III	11840001	3026	briggsae	0.312135
III	11850001	5579	briggsae	0.312821
III	11860001	2025	briggsae	0.313507
III	11870001	4301	briggsae	0.314193
III	11880001	4221	briggsae	0.314879
III	11890001	4499	briggsae	0.315565
III	11900001	4380	briggsae	0.316251
III	11910001	2389	briggsae	0.316937
III	11920001	3407	briggsae	0.317623
III	11930001	3965	briggsae	0.318309
III	11940001	3981	briggsae	0.318995
III	11950001	3713	briggsae	0.319681
III	11960001	3350	briggsae	0.320366
III	11970001	4655	briggsae	0.321052
III	11980001	1563	briggsae	0.321738
III	11990001	2881	briggsae	0.322424
III	12000001	2442	briggsae	0.32311
III	12010001	1773	briggsae	0.323796
III	12020001	2665	briggsae	0.324482
III	12030001	2746	briggsae	0.325168
III	12040001	3558	briggsae	0.325854
III	12050001	4170	briggsae	0.32654
III	12060001	5462	briggsae	0.327226
III	12070001	3151	briggsae	0.327912
III	12080001	6685	briggsae	0.328598
III	12090001	3478	briggsae	0.329283
III	12100001	2276	briggsae	0.329969
III	12110001	2805	briggsae	0.330655
III	12120001	3887	briggsae	0.331341
III	12130001	3267	briggsae	0.332027
III	12140001	6590	briggsae	0.332713
III	12150001	5701	briggsae	0.333399
III	12160001	2437	briggsae	0.334085
III	12170001	3669	briggsae	0.334771
III	12180001	4006	briggsae	0.335457
III	12190001	2740	briggsae	0.336143
III	12200001	3270	briggsae	0.336829
III	12210001	5486	briggsae	0.337515
III	12220001	4863	briggsae	0.3382
III	12230001	5575	briggsae	0.338886
III	12240001	3859	briggsae	0.339572
III	12250001	5461	briggsae	0.340258
III	12260001	4959	briggsae	0.340944
III	12270001	3882	briggsae	0.34163
III	12280001	3326	briggsae	0.342316
III	12290001	3903	briggsae	0.343002
III	12300001	3499	briggsae	0.343688
III	12310001	5217	briggsae	0.344374
III	12320001	4431	briggsae	0.34506
III	12330001	4338	briggsae	0.345746
III	12340001	3914	briggsae	0.346432
III	12350001	2294	briggsae	0.347118
III	12360001	5350	briggsae	0.347803
III	12370001	5056	briggsae	0.348489
III	12380001	5920	briggsae	0.349175
III	12390001	4442	briggsae	0.349861
III	12400001	3644	briggsae	0.350547
III	12410001	886	briggsae	0.351233
III	12420001	4458	briggsae	0.351919
III	12430001	2380	briggsae	0.352605
III	12440001	1900	briggsae	0.353291
III	12450001	4089	briggsae	0.353977
III	12460001	4503	briggsae	0.354663
III	12470001	2304	briggsae	0.355349
III	12480001	3864	briggsae	0.356035
III	12490001	2206	briggsae	0.35672
III	12500001	4481	briggsae	0.357406
III	12510001	2497	briggsae	0.358092
III	12520001	4431	briggsae	0.358778
III	12530001	3184	briggsae	0.359464
III	12540001	3283	briggsae	0.36015
III	12550001	3611	briggsae	0.360836
III	12560001	2930	briggsae	0.361522
III	12570001	3189	briggsae	0.362208
III	12580001	3500	briggsae	0.362894
III	12590001	3722	briggsae	0.36358
III	12600001	4567	briggsae	0.364266
III	12610001	3904	briggsae	0.364952
III	12620001	5609	briggsae	0.365638
III	12630001	6449	briggsae	0.366323
III	12640001	3415	briggsae	0.367009
III	12650001	5609	briggsae	0.367695
III	12660001	4773	briggsae	0.368381
III	12670001	3889	briggsae	0.369067
III	12680001	3594	briggsae	0.369753
III	12690001	4029	briggsae	0.370439
III	12700001	5048	briggsae	0.371125
III	12710001	4323	briggsae	0.371811
III	12720001	5266	briggsae	0.372497
III	12730001	3813	briggsae	0.373183
III	12740001	3793	briggsae	0.373869
III	12750001	4403	briggsae	0.374555
III	12760001	3050	briggsae	0.37524
III	12770001	3052	briggsae	0.375926
III	12780001	2329	briggsae	0.376612
III	12790001	4334	briggsae	0.377298
