Chr	BP	gene_length	species	norm_dist_center
IV	16600001	3188.826087	briggsae	0.449361
IV	16700001	5878.75	briggsae	0.45508
IV	16800001	3045.695652	briggsae	0.460799
IV	16900001	5534.111111	briggsae	0.466518
IV	17000001	3967.625	briggsae	0.472238
IV	17100001	2086.923077	briggsae	0.477957
IV	17200001	2543.185185	briggsae	0.483676
IV	17300001	2349.857143	briggsae	0.489395
IV	17400001	1861.178571	briggsae	0.495114
V	1	1978.033333	briggsae	0.5
V	100001	2592.533333	briggsae	0.49487
V	200001	1728.636364	briggsae	0.489741
V	300001	2071.227273	briggsae	0.484612
V	400001	2641.46875	briggsae	0.479482
V	500001	2400.448276	briggsae	0.474353
V	600001	2535.590909	briggsae	0.469223
V	700001	2249.653846	briggsae	0.464094
V	800001	1886.310345	briggsae	0.458964
V	900001	1848.90625	briggsae	0.453835
V	1000001	2690.444444	briggsae	0.448705
V	1100001	2361.142857	briggsae	0.443576
V	1200001	3614.974359	briggsae	0.438446
V	1300001	5229	briggsae	0.433317
V	1400001	1694.769231	briggsae	0.428187
V	1500001	1779.452381	briggsae	0.423058
V	1600001	2770.769231	briggsae	0.417928
V	1700001	2308.541667	briggsae	0.412799
V	1800001	2474.454545	briggsae	0.407669
V	1900001	2294.833333	briggsae	0.40254
V	2000001	2443.6875	briggsae	0.39741
V	2100001	3315.954545	briggsae	0.392281
V	2200001	2583.473684	briggsae	0.387151
V	2300001	2318.538462	briggsae	0.382022
V	2400001	2194.642857	briggsae	0.376892
V	2500001	3622.764706	briggsae	0.371763
V	2600001	1928.166667	briggsae	0.366633
V	2700001	2845.142857	briggsae	0.361504
V	2800001	2087.444444	briggsae	0.356375
V	2900001	2468.633333	briggsae	0.351245
V	3000001	1722.846154	briggsae	0.346116
V	3100001	2201.214286	briggsae	0.340986
V	3200001	1823.366667	briggsae	0.335857
V	3300001	1770.176471	briggsae	0.330727
V	3400001	2430.931034	briggsae	0.325598
V	3500001	3696.28125	briggsae	0.320468
V	3600001	4008.15625	briggsae	0.315339
V	3700001	1741.416667	briggsae	0.310209
V	3800001	3059.416667	briggsae	0.30508
V	3900001	1712.666667	briggsae	0.29995
V	4000001	1642.970588	briggsae	0.294821
V	4100001	2310.076923	briggsae	0.289691
V	4200001	1758.805556	briggsae	0.284562
V	4300001	1583.906977	briggsae	0.279432
V	4400001	1532.4	briggsae	0.274303
V	4500001	2052.026316	briggsae	0.269173
V	4600001	2212.411765	briggsae	0.264044
V	4700001	1674.969697	briggsae	0.258914
V	4800001	2079.272727	briggsae	0.253785
V	4900001	2719.24	briggsae	0.248655
V	5000001	4270.666667	briggsae	0.243526
V	5100001	4742.615385	briggsae	0.238397
V	5200001	2561.588235	briggsae	0.233267
V	5300001	2285.233333	briggsae	0.228138
V	5400001	2827.409091	briggsae	0.223008
V	5500001	2154.652174	briggsae	0.217879
V	5600001	3247.5	briggsae	0.212749
V	5700001	2409.956522	briggsae	0.20762
V	5800001	1636.631579	briggsae	0.20249
V	5900001	2180.678571	briggsae	0.197361
V	6000001	2819.666667	briggsae	0.192231
V	6100001	1742.694444	briggsae	0.187102
V	6200001	2385.366667	briggsae	0.181972
V	6300001	4230.75	briggsae	0.176843
V	6400001	6097.571429	briggsae	0.171713
V	6500001	2427.466667	briggsae	0.166584
V	6600001	1743.71875	briggsae	0.161454
V	6700001	1738.105263	briggsae	0.156325
V	6800001	1936.625	briggsae	0.151195
V	6900001	1698.478261	briggsae	0.146066
V	7000001	1589	briggsae	0.140936
V	7100001	2405.608696	briggsae	0.135807
V	7200001	2470.166667	briggsae	0.130677
V	7300001	2693.074074	briggsae	0.125548
V	7400001	2387.259259	briggsae	0.120419
V	7500001	1884.642857	briggsae	0.115289
V	7600001	1556.758621	briggsae	0.11016
V	7700001	1996.142857	briggsae	0.10503
V	7800001	1991.193548	briggsae	0.0999006
V	7900001	2049.555556	briggsae	0.0947711
V	8000001	1789.947368	briggsae	0.0896416
V	8100001	2548.176471	briggsae	0.0845122
V	8200001	1977.961538	briggsae	0.0793827
V	8300001	2477.482759	briggsae	0.0742532
V	8400001	1965	briggsae	0.0691237
V	8500001	2422.642857	briggsae	0.0639942
V	8600001	1357.27907	briggsae	0.0588648
V	8700001	2988.384615	briggsae	0.0537353
V	8800001	2594.5	briggsae	0.0486058
V	8900001	3031.888889	briggsae	0.0434763
V	9000001	2055.6	briggsae	0.0383469
V	9100001	2546.5	briggsae	0.0332174
V	9200001	3556.625	briggsae	0.0280879
V	9300001	2783.607143	briggsae	0.0229584
V	9400001	2672.954545	briggsae	0.0178289
V	9500001	2001.03125	briggsae	0.0126995
V	9600001	1653	briggsae	0.00756998
V	9700001	1932.852941	briggsae	0.0024405
V	9800001	1874.166667	briggsae	0.00268898
V	9900001	1708.289474	briggsae	0.00781845
V	10000001	2309.714286	briggsae	0.0129479
V	10100001	1917.967742	briggsae	0.0180774
V	10200001	2466.088235	briggsae	0.0232069
V	10300001	3296.9375	briggsae	0.0283364
V	10400001	2359.4	briggsae	0.0334658
V	10500001	1794.84375	briggsae	0.0385953
V	10600001	2814.107143	briggsae	0.0437248
V	10700001	2143.472222	briggsae	0.0488543
V	10800001	2273.033333	briggsae	0.0539838
V	10900001	2461.321429	briggsae	0.0591132
V	11000001	3187.344828	briggsae	0.0642427
V	11100001	4116.055556	briggsae	0.0693722
V	11200001	5044.25	briggsae	0.0745017
V	11300001	2863.125	briggsae	0.0796312
V	11400001	2860.4	briggsae	0.0847606
V	11500001	2224.827586	briggsae	0.0898901
V	11600001	2727.333333	briggsae	0.0950196
V	11700001	2706.347826	briggsae	0.100149
V	11800001	6175	briggsae	0.105279
V	11900001	8323	briggsae	0.110408
V	12000001	2873.789474	briggsae	0.115538
V	12100001	3443.916667	briggsae	0.120667
V	12200001	2646.064516	briggsae	0.125796
V	12300001	2283.884615	briggsae	0.130926
V	12400001	1824.794118	briggsae	0.136055
V	12500001	4183.9375	briggsae	0.141185
V	12600001	1925.388889	briggsae	0.146314
V	12700001	2716.823529	briggsae	0.151444
V	12800001	2840.666667	briggsae	0.156573
V	12900001	2301.516129	briggsae	0.161703
V	13000001	1445.184211	briggsae	0.166832
V	13100001	1763.7	briggsae	0.171962
V	13200001	2333.454545	briggsae	0.177091
V	13300001	2428.041667	briggsae	0.182221
V	13400001	3468.833333	briggsae	0.18735
V	13500001	2151.714286	briggsae	0.19248
V	13600001	2432.518519	briggsae	0.197609
V	13700001	2553.962963	briggsae	0.202739
V	13800001	2818.64	briggsae	0.207868
V	13900001	2377.625	briggsae	0.212998
V	14000001	2515.44	briggsae	0.218127
V	14100001	1677.878049	briggsae	0.223257
V	14200001	5710.615385	briggsae	0.228386
V	14300001	6073.076923	briggsae	0.233516
V	14400001	2603.2	briggsae	0.238645
V	14500001	2696.434783	briggsae	0.243774
V	14600001	1393.4	briggsae	0.248904
V	14700001	1579.903226	briggsae	0.254033
V	14800001	1196.372093	briggsae	0.259163
V	14900001	1153.882353	briggsae	0.264292
V	15000001	2692.740741	briggsae	0.269422
V	15100001	5085.8125	briggsae	0.274551
V	15200001	2764.875	briggsae	0.279681
V	15300001	1366.288889	briggsae	0.28481
V	15400001	3465.952381	briggsae	0.28994
V	15500001	1694.529412	briggsae	0.295069
V	15600001	1037.981481	briggsae	0.300199
V	15700001	2153.96875	briggsae	0.305328
V	15800001	1236.55	briggsae	0.310458
V	15900001	1301.641026	briggsae	0.315587
V	16000001	1752.666667	briggsae	0.320717
V	16100001	1598.314286	briggsae	0.325846
V	16200001	4956.4	briggsae	0.330976
V	16300001	2225.7	briggsae	0.336105
V	16400001	2215.689655	briggsae	0.341235
V	16500001	1900.333333	briggsae	0.346364
V	16600001	1953.407407	briggsae	0.351494
V	16700001	1450.864865	briggsae	0.356623
V	16800001	1962.485714	briggsae	0.361752
V	16900001	1637.416667	briggsae	0.366882
V	17000001	2158.153846	briggsae	0.372011
V	17100001	2354.384615	briggsae	0.377141
V	17200001	1490.606061	briggsae	0.38227
V	17300001	2592.40625	briggsae	0.3874
V	17400001	3206.678571	briggsae	0.392529
V	17500001	3264.888889	briggsae	0.397659
V	17600001	3913.375	briggsae	0.402788
V	17700001	2419.619048	briggsae	0.407918
V	17800001	2496.375	briggsae	0.413047
V	17900001	4473.8	briggsae	0.418177
V	18000001	2927.409091	briggsae	0.423306
V	18100001	4728.142857	briggsae	0.428436
V	18200001	4931.666667	briggsae	0.433565
V	18300001	3667.956522	briggsae	0.438695
V	18400001	5683.142857	briggsae	0.443824
V	18500001	2028.419355	briggsae	0.448954
V	18600001	2566.25	briggsae	0.454083
V	18700001	3551.695652	briggsae	0.459213
V	18800001	4767.866667	briggsae	0.464342
V	18900001	4893.071429	briggsae	0.469472
V	19000001	1906.482759	briggsae	0.474601
V	19100001	2798.727273	briggsae	0.479731
V	19200001	2661.555556	briggsae	0.48486
V	19300001	3999.833333	briggsae	0.489989
V	19400001	2854.863636	briggsae	0.495119
X	1	2950.409091	briggsae	0.5
X	100001	2521.37037	briggsae	0.495358
X	200001	2991.8	briggsae	0.490715
X	300001	3174.409091	briggsae	0.486073
X	400001	3147.3	briggsae	0.48143
X	500001	2996.5	briggsae	0.476788
X	600001	1739.32	briggsae	0.472146
X	700001	2968.304348	briggsae	0.467503
X	800001	2604.263158	briggsae	0.462861
X	900001	3783.117647	briggsae	0.458218
X	1000001	4566.666667	briggsae	0.453576
X	1100001	3199	briggsae	0.448934
X	1200001	2868.055556	briggsae	0.444291
X	1300001	2035.24	briggsae	0.439649
X	1400001	2428.333333	briggsae	0.435006
X	1500001	3656.904762	briggsae	0.430364
X	1600001	2358.136364	briggsae	0.425722
X	1700001	3676.529412	briggsae	0.421079
X	1800001	2347.913043	briggsae	0.416437
X	1900001	3896.375	briggsae	0.411794
X	2000001	3953.4375	briggsae	0.407152
X	2100001	7805.555556	briggsae	0.402509
X	2200001	2477.166667	briggsae	0.397867
X	2300001	2375.526316	briggsae	0.393225
X	2400001	5477.923077	briggsae	0.388582
X	2500001	3653.473684	briggsae	0.38394
X	2600001	2567.388889	briggsae	0.379297
X	2700001	5768.333333	briggsae	0.374655
X	2800001	3323	briggsae	0.370013
X	2900001	5202.380952	briggsae	0.36537
X	3000001	4873.210526	briggsae	0.360728
X	3100001	3298.214286	briggsae	0.356085
X	3200001	4992.5625	briggsae	0.351443
X	3300001	4285.888889	briggsae	0.346801
X	3400001	2947.85	briggsae	0.342158
X	3500001	3677.631579	briggsae	0.337516
X	3600001	5717.428571	briggsae	0.332873
X	3700001	1404	briggsae	0.328231
X	3800001	3640.266667	briggsae	0.323589
X	3900001	4577.222222	briggsae	0.318946
X	4000001	18876.8	briggsae	0.314304
X	4100001	6596.181818	briggsae	0.309661
X	4200001	2935.65	briggsae	0.305019
X	4300001	3815.904762	briggsae	0.300377
X	4400001	3428.05	briggsae	0.295734
X	4500001	3134.5	briggsae	0.291092
X	4600001	2338.826087	briggsae	0.286449
X	4700001	2866	briggsae	0.281807
X	4800001	3694.714286	briggsae	0.277165
X	4900001	4707.25	briggsae	0.272522
X	5000001	4083.307692	briggsae	0.26788
X	5100001	4043.882353	briggsae	0.263237
X	5200001	3596.304348	briggsae	0.258595
X	5300001	3911.875	briggsae	0.253953
X	5400001	5217.5625	briggsae	0.24931
X	5500001	4679.583333	briggsae	0.244668
X	5600001	2611.142857	briggsae	0.240025
X	5700001	2616.65	briggsae	0.235383
X	5800001	2749.846154	briggsae	0.230741
X	5900001	3131.5	briggsae	0.226098
X	6000001	6438.692308	briggsae	0.221456
X	6100001	6719.8125	briggsae	0.216813
X	6200001	2662	briggsae	0.212171
X	6300001	10368.83333	briggsae	0.207529
X	6400001	5229.25	briggsae	0.202886
X	6500001	3478	briggsae	0.198244
X	6600001	2025	briggsae	0.193601
X	6700001	3207.764706	briggsae	0.188959
X	6800001	5302.571429	briggsae	0.184317
X	6900001	3502.588235	briggsae	0.179674
X	7000001	3294.25	briggsae	0.175032
X	7100001	3112.941176	briggsae	0.170389
X	7200001	2494.214286	briggsae	0.165747
X	7300001	1496.368421	briggsae	0.161105
X	7400001	1174.53125	briggsae	0.156462
X	7500001	1625.4	briggsae	0.15182
X	7600001	1389.0625	briggsae	0.147177
X	7700001	1820.384615	briggsae	0.142535
X	7800001	3213.055556	briggsae	0.137893
X	7900001	3106.0625	briggsae	0.13325
X	8000001	1639.75	briggsae	0.128608
X	8100001	2697.380952	briggsae	0.123965
X	8200001	3505.769231	briggsae	0.119323
X	8300001	3323.1	briggsae	0.114681
X	8400001	3241.952381	briggsae	0.110038
X	8500001	4321.058824	briggsae	0.105396
X	8600001	5076.272727	briggsae	0.100753
X	8700001	2676.047619	briggsae	0.0961109
X	8800001	2999.944444	briggsae	0.0914685
X	8900001	3711	briggsae	0.0868261
X	9000001	3113.941176	briggsae	0.0821837
X	9100001	3876.461538	briggsae	0.0775413
X	9200001	3061.4	briggsae	0.0728989
X	9300001	2718.5	briggsae	0.0682565
X	9400001	1719.592593	briggsae	0.0636141
X	9500001	1350.318182	briggsae	0.0589717
X	9600001	1825.611111	briggsae	0.0543293
X	9700001	3766.055556	briggsae	0.0496869
X	9800001	2366.65	briggsae	0.0450445
X	9900001	3643.333333	briggsae	0.0404021
X	10000001	3018.052632	briggsae	0.0357597
X	10100001	4788.307692	briggsae	0.0311173
X	10200001	3771.714286	briggsae	0.0264749
X	10300001	3685.565217	briggsae	0.0218325
X	10400001	3075.529412	briggsae	0.0171901
X	10500001	3132.565217	briggsae	0.0125477
X	10600001	3941.631579	briggsae	0.00790527
X	10700001	4217.421053	briggsae	0.00326287
X	10800001	2566.333333	briggsae	0.00137954
X	10900001	2496.421053	briggsae	0.00602194
X	11000001	3111.6	briggsae	0.0106643
X	11100001	2200.909091	briggsae	0.0153067
X	11200001	2868.5	briggsae	0.0199491
X	11300001	6771.153846	briggsae	0.0245915
X	11400001	3961.277778	briggsae	0.029234
X	11500001	2279.52	briggsae	0.0338764
X	11600001	2004.12	briggsae	0.0385188
X	11700001	1837.409091	briggsae	0.0431612
X	11800001	2341.458333	briggsae	0.0478036
X	11900001	3099.521739	briggsae	0.052446
X	12000001	3188.8	briggsae	0.0570884
X	12100001	2970.095238	briggsae	0.0617308
X	12200001	3403.263158	briggsae	0.0663732
X	12300001	2557.541667	briggsae	0.0710156
X	12400001	4651	briggsae	0.075658
X	12500001	2733.789474	briggsae	0.0803004
X	12600001	3160.777778	briggsae	0.0849428
X	12700001	3053.176471	briggsae	0.0895852
X	12800001	1749.636364	briggsae	0.0942276
X	12900001	2115.611111	briggsae	0.09887
X	13000001	2690.555556	briggsae	0.103512
X	13100001	3454.315789	briggsae	0.108155
X	13200001	2721.8125	briggsae	0.112797
X	13300001	2812.1	briggsae	0.11744
X	13400001	2440.5	briggsae	0.122082
X	13500001	6779.8	briggsae	0.126724
X	13600001	2619.304348	briggsae	0.131367
X	13700001	4314.133333	briggsae	0.136009
X	13800001	2514.863636	briggsae	0.140652
X	13900001	3951.6875	briggsae	0.145294
X	14000001	2229.923077	briggsae	0.149936
X	14100001	3146.333333	briggsae	0.154579
X	14200001	3907.842105	briggsae	0.159221
X	14300001	2309.55	briggsae	0.163864
X	14400001	6266.181818	briggsae	0.168506
X	14500001	3321.375	briggsae	0.173148
X	14600001	1908.25	briggsae	0.177791
X	14700001	2733.947368	briggsae	0.182433
X	14800001	1964.772727	briggsae	0.187076
X	14900001	1959.5	briggsae	0.191718
X	15000001	2805.933333	briggsae	0.19636
X	15100001	3010.2	briggsae	0.201003
X	15200001	3078.333333	briggsae	0.205645
X	15300001	1184.745098	briggsae	0.210288
X	15400001	1612.090909	briggsae	0.21493
X	15500001	2630.210526	briggsae	0.219572
X	15600001	1533.956522	briggsae	0.224215
X	15700001	1809.466667	briggsae	0.228857
X	15800001	3304.066667	briggsae	0.2335
X	15900001	2554.875	briggsae	0.238142
X	16000001	1816.296296	briggsae	0.242784
X	16100001	1510.5	briggsae	0.247427
X	16200001	2263.473684	briggsae	0.252069
X	16300001	2899.4	briggsae	0.256712
X	16400001	2642.461538	briggsae	0.261354
X	16500001	2845.041667	briggsae	0.265996
X	16600001	5904.533333	briggsae	0.270639
X	16700001	3566.842105	briggsae	0.275281
X	16800001	1585.92	briggsae	0.279924
X	16900001	3109.777778	briggsae	0.284566
X	17000001	2447.772727	briggsae	0.289209
X	17100001	2106.115385	briggsae	0.293851
X	17200001	2637.052632	briggsae	0.298493
X	17300001	2260.6	briggsae	0.303136
X	17400001	2413.315789	briggsae	0.307778
X	17500001	1765.761905	briggsae	0.312421
X	17600001	2412.428571	briggsae	0.317063
X	17700001	4702	briggsae	0.321705
X	17800001	4131	briggsae	0.326348
X	17900001	6507.818182	briggsae	0.33099
X	18000001	5274.454545	briggsae	0.335633
X	18100001	3296.384615	briggsae	0.340275
X	18200001	2804.086957	briggsae	0.344917
X	18300001	4394.176471	briggsae	0.34956
X	18400001	3437.9375	briggsae	0.354202
X	18500001	4529.277778	briggsae	0.358845
X	18600001	6871.846154	briggsae	0.363487
X	18700001	3351.875	briggsae	0.368129
X	18800001	2114.470588	briggsae	0.372772
X	18900001	1111.6	briggsae	0.377414
X	19000001	2143.12	briggsae	0.382057
X	19100001	2523.5	briggsae	0.386699
X	19200001	3912.333333	briggsae	0.391341
X	19300001	2097.75	briggsae	0.395984
X	19400001	3031.631579	briggsae	0.400626
X	19500001	4251	briggsae	0.405269
X	19600001	4909.363636	briggsae	0.409911
X	19700001	2935.214286	briggsae	0.414553
X	19800001	2726.125	briggsae	0.419196
X	19900001	3590.176471	briggsae	0.423838
X	20000001	1878.647059	briggsae	0.428481
X	20100001	3182.526316	briggsae	0.433123
X	20200001	5165.846154	briggsae	0.437765
X	20300001	1285.346154	briggsae	0.442408
X	20400001	2760.125	briggsae	0.44705
X	20500001	2079.190476	briggsae	0.451693
X	20600001	1324.565217	briggsae	0.456335
X	20700001	2750.5	briggsae	0.460977
X	20800001	1178.04	briggsae	0.46562
X	20900001	1853	briggsae	0.470262
X	21000001	1651.846154	briggsae	0.474905
X	21100001	1597.315789	briggsae	0.479547
X	21200001	3798	briggsae	0.484189
X	21300001	1604.75	briggsae	0.488832
X	21400001	1651.869565	briggsae	0.493474
X	21500001	2046.111111	briggsae	0.498117
I	1	5244.466667	elegans	0.5
I	100001	5202.235294	elegans	0.493365
I	200001	5602.75	elegans	0.486731
I	300001	6185.6875	elegans	0.480096
I	400001	5729.416667	elegans	0.473461
I	500001	3869.578947	elegans	0.466827
I	600001	5876.588235	elegans	0.460192
I	700001	5445.083333	elegans	0.453558
I	800001	11285.25	elegans	0.446923
I	900001	6926.2	elegans	0.440288
I	1000001	4967.388889	elegans	0.433654
I	1100001	8257.8	elegans	0.427019
I	1200001	8740.2	elegans	0.420384
I	1300001	5977.384615	elegans	0.41375
I	1400001	8121.5	elegans	0.407115
I	1500001	14892.16667	elegans	0.400481
I	1600001	4824.235294	elegans	0.393846
I	1700001	7064.5	elegans	0.387211
I	1800001	4540.809524	elegans	0.380577
I	1900001	10306	elegans	0.373942
I	2000001	6328.066667	elegans	0.367307
I	2100001	16907.16667	elegans	0.360673
I	2200001	9366.538462	elegans	0.354038
I	2300001	4706.684211	elegans	0.347403
I	2400001	5311.166667	elegans	0.340769
I	2500001	3268.666667	elegans	0.334134
I	2600001	3574.411765	elegans	0.3275
I	2700001	3454.95	elegans	0.320865
I	2800001	3332.428571	elegans	0.31423
I	2900001	5065.375	elegans	0.307596
I	3000001	5981	elegans	0.300961
I	3100001	4463.947368	elegans	0.294326
I	3200001	5364.733333	elegans	0.287692
I	3300001	5819.615385	elegans	0.281057
I	3400001	8326	elegans	0.274423
I	3500001	7445.416667	elegans	0.267788
I	3600001	4286.416667	elegans	0.261153
I	3700001	3028.608696	elegans	0.254519
I	3800001	2841.481481	elegans	0.247884
I	3900001	3806	elegans	0.241249
I	4000001	18719.4	elegans	0.234615
I	4100001	2454.375	elegans	0.22798
I	4200001	3091.391304	elegans	0.221346
I	4300001	6191.571429	elegans	0.214711
I	4400001	7175.533333	elegans	0.208076
I	4500001	3298.730769	elegans	0.201442
I	4600001	3891.954545	elegans	0.194807
I	4700001	3022.083333	elegans	0.188172
I	4800001	5003.714286	elegans	0.181538
I	4900001	3307	elegans	0.174903
I	5000001	3655.7	elegans	0.168269
I	5100001	3217.357143	elegans	0.161634
I	5200001	4257.421053	elegans	0.154999
I	5300001	3272.130435	elegans	0.148365
I	5400001	3305.73913	elegans	0.14173
I	5500001	4289.772727	elegans	0.135095
I	5600001	3800.230769	elegans	0.128461
I	5700001	4513.352941	elegans	0.121826
I	5800001	2868.142857	elegans	0.115191
I	5900001	4039.315789	elegans	0.108557
I	6000001	3105.642857	elegans	0.101922
I	6100001	2033.892857	elegans	0.0952876
I	6200001	2454.965517	elegans	0.088653
I	6300001	3172.636364	elegans	0.0820183
I	6400001	3206.740741	elegans	0.0753837
I	6500001	2694.666667	elegans	0.0687491
I	6600001	3192.944444	elegans	0.0621145
I	6700001	2371.413793	elegans	0.0554798
I	6800001	4152.75	elegans	0.0488452
I	6900001	3357.181818	elegans	0.0422106
I	7000001	3158.85	elegans	0.0355759
I	7100001	2607	elegans	0.0289413
I	7200001	2644	elegans	0.0223067
I	7300001	2799.88	elegans	0.0156721
I	7400001	5225.133333	elegans	0.00903743
I	7500001	3059.56	elegans	0.0024028
I	7600001	4295.1	elegans	0.00423183
I	7700001	2355.058824	elegans	0.0108665
I	7800001	3145.714286	elegans	0.0175011
I	7900001	3917.130435	elegans	0.0241357
I	8000001	3544.083333	elegans	0.0307703
I	8100001	6597.25	elegans	0.037405
I	8200001	5438.130435	elegans	0.0440396
