Chr	BP	num_rep_bp	species	norm_dist_center
I	7450001	0	briggsae	0.0179859
I	7460001	1148	briggsae	0.0173389
I	7470001	32	briggsae	0.0166919
I	7480001	897	briggsae	0.0160449
I	7490001	2115	briggsae	0.0153979
I	7500001	5485	briggsae	0.0147509
I	7510001	2733	briggsae	0.0141039
I	7520001	290	briggsae	0.0134569
I	7530001	539	briggsae	0.0128099
I	7540001	142	briggsae	0.0121629
I	7550001	1181	briggsae	0.0115159
I	7560001	1407	briggsae	0.0108689
I	7570001	634	briggsae	0.0102219
I	7580001	648	briggsae	0.00957487
I	7590001	1720	briggsae	0.00892787
I	7600001	776	briggsae	0.00828087
I	7610001	1384	briggsae	0.00763387
I	7620001	40	briggsae	0.00698687
I	7630001	341	briggsae	0.00633988
I	7640001	627	briggsae	0.00569288
I	7650001	971	briggsae	0.00504588
I	7660001	631	briggsae	0.00439888
I	7670001	902	briggsae	0.00375188
I	7680001	1213	briggsae	0.00310488
I	7690001	982	briggsae	0.00245788
I	7700001	408	briggsae	0.00181088
I	7710001	76	briggsae	0.00116389
I	7720001	54	briggsae	0.000516887
I	7730001	545	briggsae	0.000130111
I	7740001	3419	briggsae	0.00077711
I	7750001	1439	briggsae	0.00142411
I	7760001	68	briggsae	0.00207111
I	7770001	1438	briggsae	0.00271811
I	7780001	2900	briggsae	0.00336511
I	7790001	1036	briggsae	0.0040121
I	7800001	458	briggsae	0.0046591
I	7810001	1169	briggsae	0.0053061
I	7820001	1008	briggsae	0.0059531
I	7830001	283	briggsae	0.0066001
I	7840001	513	briggsae	0.0072471
I	7850001	768	briggsae	0.0078941
I	7860001	907	briggsae	0.0085411
I	7870001	2066	briggsae	0.00918809
I	7880001	2853	briggsae	0.00983509
I	7890001	1972	briggsae	0.0104821
I	7900001	252	briggsae	0.0111291
I	7910001	1127	briggsae	0.0117761
I	7920001	667	briggsae	0.0124231
I	7930001	67	briggsae	0.0130701
I	7940001	1264	briggsae	0.0137171
I	7950001	647	briggsae	0.0143641
I	7960001	1557	briggsae	0.0150111
I	7970001	455	briggsae	0.0156581
I	7980001	1181	briggsae	0.0163051
I	7990001	254	briggsae	0.0169521
I	8000001	617	briggsae	0.0175991
I	8010001	2177	briggsae	0.0182461
I	8020001	1850	briggsae	0.0188931
I	8030001	275	briggsae	0.0195401
I	8040001	54	briggsae	0.0201871
I	8050001	1003	briggsae	0.0208341
I	8060001	1529	briggsae	0.0214811
I	8070001	1752	briggsae	0.0221281
I	8080001	1204	briggsae	0.0227751
I	8090001	1243	briggsae	0.0234221
I	8100001	885	briggsae	0.0240691
I	8110001	1459	briggsae	0.0247161
I	8120001	1666	briggsae	0.0253631
I	8130001	854	briggsae	0.0260101
I	8140001	237	briggsae	0.0266571
I	8150001	1154	briggsae	0.0273041
I	8160001	516	briggsae	0.0279511
I	8170001	1136	briggsae	0.0285981
I	8180001	0	briggsae	0.0292451
I	8190001	445	briggsae	0.0298921
I	8200001	482	briggsae	0.0305391
I	8210001	1663	briggsae	0.0311861
I	8220001	1867	briggsae	0.0318331
I	8230001	540	briggsae	0.03248
I	8240001	191	briggsae	0.033127
I	8250001	799	briggsae	0.033774
I	8260001	1060	briggsae	0.034421
I	8270001	974	briggsae	0.035068
I	8280001	418	briggsae	0.035715
I	8290001	1185	briggsae	0.036362
I	8300001	366	briggsae	0.037009
I	8310001	1151	briggsae	0.037656
I	8320001	698	briggsae	0.038303
I	8330001	909	briggsae	0.03895
I	8340001	1103	briggsae	0.039597
I	8350001	459	briggsae	0.040244
I	8360001	1068	briggsae	0.040891
I	8370001	564	briggsae	0.041538
I	8380001	1640	briggsae	0.042185
I	8390001	1337	briggsae	0.042832
I	8400001	1552	briggsae	0.043479
I	8410001	37	briggsae	0.044126
I	8420001	46	briggsae	0.044773
I	8430001	653	briggsae	0.04542
I	8440001	113	briggsae	0.046067
I	8450001	762	briggsae	0.046714
I	8460001	1903	briggsae	0.047361
I	8470001	1360	briggsae	0.048008
I	8480001	4181	briggsae	0.048655
I	8490001	278	briggsae	0.049302
I	8500001	166	briggsae	0.049949
I	8510001	1121	briggsae	0.050596
I	8520001	854	briggsae	0.051243
I	8530001	2413	briggsae	0.05189
I	8540001	1850	briggsae	0.052537
I	8550001	837	briggsae	0.053184
I	8560001	250	briggsae	0.053831
I	8570001	3258	briggsae	0.054478
I	8580001	1131	briggsae	0.055125
I	8590001	1160	briggsae	0.055772
I	8600001	966	briggsae	0.056419
I	8610001	1279	briggsae	0.057066
I	8620001	396	briggsae	0.057713
I	8630001	960	briggsae	0.05836
I	8640001	1187	briggsae	0.059007
I	8650001	1221	briggsae	0.059654
I	8660001	471	briggsae	0.060301
I	8670001	536	briggsae	0.060948
I	8680001	1237	briggsae	0.061595
I	8690001	1982	briggsae	0.062242
I	8700001	755	briggsae	0.062889
I	8710001	2431	briggsae	0.063536
I	8720001	550	briggsae	0.064183
I	8730001	253	briggsae	0.06483
I	8740001	31	briggsae	0.065477
I	8750001	1419	briggsae	0.066124
I	8760001	700	briggsae	0.066771
I	8770001	1469	briggsae	0.067418
I	8780001	1132	briggsae	0.068065
I	8790001	1379	briggsae	0.068712
I	8800001	360	briggsae	0.069359
I	8810001	1811	briggsae	0.070006
I	8820001	429	briggsae	0.070653
I	8830001	2565	briggsae	0.0713
I	8840001	1817	briggsae	0.071947
I	8850001	449	briggsae	0.072594
I	8860001	2215	briggsae	0.073241
I	8870001	1435	briggsae	0.073888
I	8880001	519	briggsae	0.074535
I	8890001	130	briggsae	0.075182
I	8900001	985	briggsae	0.075829
I	8910001	1786	briggsae	0.076476
I	8920001	928	briggsae	0.077123
I	8930001	316	briggsae	0.07777
I	8940001	199	briggsae	0.078417
I	8950001	683	briggsae	0.079064
I	8960001	1798	briggsae	0.079711
I	8970001	516	briggsae	0.080358
I	8980001	688	briggsae	0.081005
I	8990001	583	briggsae	0.081652
I	9000001	27	briggsae	0.082299
I	9010001	1790	briggsae	0.082946
I	9020001	347	briggsae	0.083593
I	9030001	1187	briggsae	0.08424
I	9040001	1750	briggsae	0.0848869
I	9050001	1510	briggsae	0.0855339
I	9060001	378	briggsae	0.0861809
I	9070001	320	briggsae	0.0868279
I	9080001	857	briggsae	0.0874749
I	9090001	1536	briggsae	0.0881219
I	9100001	1078	briggsae	0.0887689
I	9110001	782	briggsae	0.0894159
I	9120001	496	briggsae	0.0900629
I	9130001	1268	briggsae	0.0907099
I	9140001	1218	briggsae	0.0913569
I	9150001	3474	briggsae	0.0920039
I	9160001	0	briggsae	0.0926509
I	9170001	2355	briggsae	0.0932979
I	9180001	2229	briggsae	0.0939449
I	9190001	1638	briggsae	0.0945919
I	9200001	1843	briggsae	0.0952389
I	9210001	1807	briggsae	0.0958859
I	9220001	811	briggsae	0.0965329
I	9230001	509	briggsae	0.0971799
I	9240001	720	briggsae	0.0978269
I	9250001	225	briggsae	0.0984739
I	9260001	1214	briggsae	0.0991209
I	9270001	1658	briggsae	0.0997679
I	9280001	404	briggsae	0.100415
I	9290001	456	briggsae	0.101062
I	9300001	318	briggsae	0.101709
I	9310001	967	briggsae	0.102356
I	9320001	1568	briggsae	0.103003
I	9330001	159	briggsae	0.10365
I	9340001	815	briggsae	0.104297
I	9350001	1358	briggsae	0.104944
I	9360001	636	briggsae	0.105591
I	9370001	1030	briggsae	0.106238
I	9380001	2748	briggsae	0.106885
I	9390001	1354	briggsae	0.107532
I	9400001	2745	briggsae	0.108179
I	9410001	1994	briggsae	0.108826
I	9420001	1278	briggsae	0.109473
I	9430001	894	briggsae	0.11012
I	9440001	0	briggsae	0.110767
I	9450001	2376	briggsae	0.111414
I	9460001	1205	briggsae	0.112061
I	9470001	241	briggsae	0.112708
I	9480001	2329	briggsae	0.113355
I	9490001	1204	briggsae	0.114002
I	9500001	1722	briggsae	0.114649
I	9510001	1611	briggsae	0.115296
I	9520001	2520	briggsae	0.115943
I	9530001	1547	briggsae	0.11659
I	9540001	931	briggsae	0.117237
I	9550001	1115	briggsae	0.117884
I	9560001	540	briggsae	0.118531
I	9570001	810	briggsae	0.119178
I	9580001	567	briggsae	0.119825
I	9590001	752	briggsae	0.120472
I	9600001	1570	briggsae	0.121119
I	9610001	130	briggsae	0.121766
I	9620001	316	briggsae	0.122413
I	9630001	1591	briggsae	0.12306
I	9640001	1750	briggsae	0.123707
I	9650001	1082	briggsae	0.124354
I	9660001	1341	briggsae	0.125001
I	9670001	1166	briggsae	0.125648
I	9680001	2211	briggsae	0.126295
I	9690001	253	briggsae	0.126942
I	9700001	2717	briggsae	0.127589
I	9710001	751	briggsae	0.128236
I	9720001	355	briggsae	0.128883
I	9730001	350	briggsae	0.12953
I	9740001	571	briggsae	0.130177
I	9750001	1608	briggsae	0.130824
I	9760001	1833	briggsae	0.131471
I	9770001	726	briggsae	0.132118
I	9780001	235	briggsae	0.132765
I	9790001	365	briggsae	0.133412
I	9800001	537	briggsae	0.134059
I	9810001	1049	briggsae	0.134706
I	9820001	864	briggsae	0.135353
I	9830001	1700	briggsae	0.136
I	9840001	1985	briggsae	0.136647
I	9850001	3035	briggsae	0.137294
I	9860001	9998	briggsae	0.137941
I	9870001	3463	briggsae	0.138588
I	9880001	611	briggsae	0.139235
I	9890001	1485	briggsae	0.139882
I	9900001	570	briggsae	0.140529
I	9910001	2720	briggsae	0.141176
I	9920001	2762	briggsae	0.141823
I	9930001	1470	briggsae	0.14247
I	9940001	1288	briggsae	0.143117
I	9950001	1222	briggsae	0.143764
I	9960001	2097	briggsae	0.144411
I	9970001	1473	briggsae	0.145058
I	9980001	1381	briggsae	0.145705
I	9990001	770	briggsae	0.146352
I	10000001	2416	briggsae	0.146999
I	10010001	731	briggsae	0.147646
I	10020001	761	briggsae	0.148293
I	10030001	1189	briggsae	0.14894
I	10040001	3234	briggsae	0.149587
I	10050001	1661	briggsae	0.150234
I	10060001	456	briggsae	0.150881
I	10070001	2169	briggsae	0.151528
I	10080001	2208	briggsae	0.152175
I	10090001	1368	briggsae	0.152822
I	10100001	660	briggsae	0.153469
I	10110001	3030	briggsae	0.154116
I	10120001	254	briggsae	0.154763
I	10130001	1244	briggsae	0.15541
I	10140001	438	briggsae	0.156057
I	10150001	2124	briggsae	0.156704
I	10160001	515	briggsae	0.157351
I	10170001	1669	briggsae	0.157998
I	10180001	2458	briggsae	0.158645
I	10190001	1322	briggsae	0.159292
I	10200001	1492	briggsae	0.159939
I	10210001	2508	briggsae	0.160586
I	10220001	427	briggsae	0.161233
I	10230001	652	briggsae	0.16188
I	10240001	736	briggsae	0.162527
I	10250001	2415	briggsae	0.163174
I	10260001	1831	briggsae	0.163821
I	10270001	1149	briggsae	0.164468
I	10280001	1457	briggsae	0.165115
I	10290001	1406	briggsae	0.165762
I	10300001	1462	briggsae	0.166409
I	10310001	1278	briggsae	0.167056
I	10320001	1754	briggsae	0.167703
I	10330001	1991	briggsae	0.16835
I	10340001	1829	briggsae	0.168997
I	10350001	501	briggsae	0.169644
I	10360001	951	briggsae	0.170291
I	10370001	3504	briggsae	0.170938
I	10380001	1834	briggsae	0.171585
I	10390001	2612	briggsae	0.172232
I	10400001	1871	briggsae	0.172879
I	10410001	763	briggsae	0.173526
I	10420001	4157	briggsae	0.174173
I	10430001	1969	briggsae	0.17482
I	10440001	1253	briggsae	0.175467
I	10450001	1150	briggsae	0.176114
I	10460001	1976	briggsae	0.176761
I	10470001	218	briggsae	0.177408
I	10480001	2403	briggsae	0.178055
I	10490001	1032	briggsae	0.178702
I	10500001	546	briggsae	0.179349
I	10510001	394	briggsae	0.179996
I	10520001	878	briggsae	0.180643
I	10530001	3096	briggsae	0.18129
I	10540001	2401	briggsae	0.181937
I	10550001	615	briggsae	0.182584
I	10560001	1675	briggsae	0.183231
I	10570001	1142	briggsae	0.183878
I	10580001	941	briggsae	0.184525
I	10590001	467	briggsae	0.185172
I	10600001	316	briggsae	0.185819
I	10610001	1012	briggsae	0.186466
I	10620001	1075	briggsae	0.187113
I	10630001	1620	briggsae	0.18776
I	10640001	1299	briggsae	0.188407
I	10650001	693	briggsae	0.189054
I	10660001	90	briggsae	0.189701
I	10670001	1479	briggsae	0.190348
I	10680001	1649	briggsae	0.190995
I	10690001	1996	briggsae	0.191642
I	10700001	4219	briggsae	0.192289
I	10710001	2183	briggsae	0.192936
I	10720001	2446	briggsae	0.193583
I	10730001	1444	briggsae	0.19423
I	10740001	2462	briggsae	0.194877
I	10750001	1551	briggsae	0.195524
I	10760001	586	briggsae	0.196171
I	10770001	3461	briggsae	0.196818
I	10780001	1479	briggsae	0.197465
I	10790001	1918	briggsae	0.198112
I	10800001	1562	briggsae	0.198759
I	10810001	2423	briggsae	0.199406
I	10820001	2708	briggsae	0.200053
I	10830001	864	briggsae	0.2007
I	10840001	475	briggsae	0.201347
I	10850001	3161	briggsae	0.201994
I	10860001	2716	briggsae	0.202641
I	10870001	2901	briggsae	0.203288
I	10880001	902	briggsae	0.203935
I	10890001	571	briggsae	0.204582
I	10900001	2323	briggsae	0.205229
I	10910001	2906	briggsae	0.205876
I	10920001	1486	briggsae	0.206523
I	10930001	1941	briggsae	0.20717
I	10940001	1813	briggsae	0.207817
I	10950001	2738	briggsae	0.208464
I	10960001	2060	briggsae	0.209111
I	10970001	2916	briggsae	0.209758
I	10980001	1919	briggsae	0.210405
I	10990001	629	briggsae	0.211052
I	11000001	1795	briggsae	0.211699
I	11010001	2093	briggsae	0.212346
I	11020001	2947	briggsae	0.212993
I	11030001	2325	briggsae	0.21364
I	11040001	945	briggsae	0.214287
I	11050001	1932	briggsae	0.214934
I	11060001	2177	briggsae	0.215581
I	11070001	997	briggsae	0.216228
I	11080001	1574	briggsae	0.216875
I	11090001	1246	briggsae	0.217522
I	11100001	2842	briggsae	0.218169
I	11110001	1498	briggsae	0.218816
I	11120001	2989	briggsae	0.219463
I	11130001	3211	briggsae	0.22011
I	11140001	3007	briggsae	0.220757
I	11150001	3122	briggsae	0.221404
I	11160001	1863	briggsae	0.222051
I	11170001	3369	briggsae	0.222698
I	11180001	757	briggsae	0.223345
I	11190001	1151	briggsae	0.223992
I	11200001	883	briggsae	0.224639
I	11210001	1200	briggsae	0.225286
I	11220001	3242	briggsae	0.225933
I	11230001	382	briggsae	0.22658
I	11240001	2811	briggsae	0.227227
I	11250001	2027	briggsae	0.227874
I	11260001	2272	briggsae	0.228521
I	11270001	884	briggsae	0.229168
I	11280001	1976	briggsae	0.229815
I	11290001	2451	briggsae	0.230462
I	11300001	1474	briggsae	0.231109
I	11310001	485	briggsae	0.231756
I	11320001	1040	briggsae	0.232403
I	11330001	885	briggsae	0.23305
I	11340001	2284	briggsae	0.233697
I	11350001	366	briggsae	0.234344
I	11360001	509	briggsae	0.234991
I	11370001	917	briggsae	0.235638
I	11380001	1639	briggsae	0.236285
I	11390001	1268	briggsae	0.236932
I	11400001	1400	briggsae	0.237579
I	11410001	3861	briggsae	0.238226
I	11420001	1555	briggsae	0.238873
I	11430001	2693	briggsae	0.23952
I	11440001	2178	briggsae	0.240167
I	11450001	2748	briggsae	0.240814
I	11460001	2095	briggsae	0.241461
I	11470001	665	briggsae	0.242108
I	11480001	1537	briggsae	0.242755
I	11490001	1670	briggsae	0.243402
I	11500001	1665	briggsae	0.244049
I	11510001	1128	briggsae	0.244696
I	11520001	3135	briggsae	0.245343
I	11530001	1839	briggsae	0.24599
I	11540001	1607	briggsae	0.246637
I	11550001	1775	briggsae	0.247284
I	11560001	1100	briggsae	0.247931
I	11570001	1499	briggsae	0.248578
I	11580001	2435	briggsae	0.249225
I	11590001	1001	briggsae	0.249872
I	11600001	1585	briggsae	0.250519
I	11610001	2647	briggsae	0.251166
I	11620001	2724	briggsae	0.251813
I	11630001	2404	briggsae	0.25246
I	11640001	2652	briggsae	0.253107
I	11650001	2249	briggsae	0.253754
I	11660001	1459	briggsae	0.254401
I	11670001	1467	briggsae	0.255048
I	11680001	1938	briggsae	0.255695
I	11690001	2565	briggsae	0.256342
I	11700001	1666	briggsae	0.256989
I	11710001	4061	briggsae	0.257636
I	11720001	3489	briggsae	0.258283
I	11730001	3123	briggsae	0.25893
I	11740001	3817	briggsae	0.259577
I	11750001	3949	briggsae	0.260224
I	11760001	3527	briggsae	0.260871
I	11770001	3589	briggsae	0.261518
I	11780001	2220	briggsae	0.262165
I	11790001	2898	briggsae	0.262812
I	11800001	3232	briggsae	0.263459
I	11810001	3462	briggsae	0.264106
I	11820001	3209	briggsae	0.264753
I	11830001	3134	briggsae	0.2654
I	11840001	2419	briggsae	0.266047
I	11850001	6225	briggsae	0.266694
I	11860001	2609	briggsae	0.267341
I	11870001	2350	briggsae	0.267988
I	11880001	1605	briggsae	0.268635
I	11890001	2202	briggsae	0.269282
I	11900001	1152	briggsae	0.269929
I	11910001	1015	briggsae	0.270576
I	11920001	934	briggsae	0.271223
I	11930001	2355	briggsae	0.27187
I	11940001	1859	briggsae	0.272517
I	11950001	1678	briggsae	0.273164
I	11960001	1141	briggsae	0.273811
I	11970001	2592	briggsae	0.274458
I	11980001	2194	briggsae	0.275105
I	11990001	3741	briggsae	0.275752
I	12000001	3517	briggsae	0.276399
I	12010001	3342	briggsae	0.277046
I	12020001	5962	briggsae	0.277693
I	12030001	3545	briggsae	0.27834
I	12040001	3240	briggsae	0.278987
I	12050001	2290	briggsae	0.279634
I	12060001	5172	briggsae	0.280281
I	12070001	2031	briggsae	0.280928
I	12080001	1665	briggsae	0.281575
I	12090001	2185	briggsae	0.282222
I	12100001	2558	briggsae	0.282869
I	12110001	1146	briggsae	0.283516
I	12120001	309	briggsae	0.284163
I	12130001	2838	briggsae	0.28481
I	12140001	2220	briggsae	0.285457
I	12150001	4052	briggsae	0.286104
I	12160001	3524	briggsae	0.286751
I	12170001	3320	briggsae	0.287398
I	12180001	5268	briggsae	0.288045
I	12190001	6809	briggsae	0.288692
I	12200001	2323	briggsae	0.289339
I	12210001	3275	briggsae	0.289986
I	12220001	3046	briggsae	0.290633
I	12230001	1979	briggsae	0.29128
I	12240001	5078	briggsae	0.291927
I	12250001	1968	briggsae	0.292574
I	12260001	3921	briggsae	0.293221
I	12270001	2463	briggsae	0.293868
I	12280001	4046	briggsae	0.294515
I	12290001	3868	briggsae	0.295162
I	12300001	1780	briggsae	0.295809
I	12310001	3075	briggsae	0.296456
I	12320001	4132	briggsae	0.297103
I	12330001	4785	briggsae	0.29775
I	12340001	3496	briggsae	0.298397
I	12350001	728	briggsae	0.299044
I	12360001	1785	briggsae	0.299691
I	12370001	3425	briggsae	0.300338
I	12380001	6888	briggsae	0.300985
I	12390001	4875	briggsae	0.301632
I	12400001	4901	briggsae	0.302279
I	12410001	2690	briggsae	0.302926
I	12420001	2434	briggsae	0.303573
I	12430001	6335	briggsae	0.30422
I	12440001	5206	briggsae	0.304867
I	12450001	3225	briggsae	0.305514
I	12460001	2177	briggsae	0.306161
I	12470001	2443	briggsae	0.306808
I	12480001	2034	briggsae	0.307455
I	12490001	4792	briggsae	0.308102
I	12500001	1032	briggsae	0.308749
I	12510001	3853	briggsae	0.309396
I	12520001	3019	briggsae	0.310043
I	12530001	4221	briggsae	0.31069
I	12540001	5307	briggsae	0.311337
I	12550001	4153	briggsae	0.311984
I	12560001	2465	briggsae	0.312631
I	12570001	3419	briggsae	0.313278
I	12580001	3578	briggsae	0.313925
I	12590001	2444	briggsae	0.314572
I	12600001	2425	briggsae	0.315219
I	12610001	4758	briggsae	0.315866
I	12620001	2196	briggsae	0.316513
I	12630001	5252	briggsae	0.31716
I	12640001	3783	briggsae	0.317807
I	12650001	3661	briggsae	0.318454
I	12660001	3163	briggsae	0.319101
I	12670001	1197	briggsae	0.319748
I	12680001	1689	briggsae	0.320395
I	12690001	3445	briggsae	0.321041
I	12700001	4031	briggsae	0.321688
I	12710001	2831	briggsae	0.322335
I	12720001	3057	briggsae	0.322982
I	12730001	1283	briggsae	0.323629
I	12740001	2387	briggsae	0.324276
I	12750001	2662	briggsae	0.324923
I	12760001	4326	briggsae	0.32557
I	12770001	4015	briggsae	0.326217
I	12780001	5273	briggsae	0.326864
I	12790001	2305	briggsae	0.327511
I	12800001	3580	briggsae	0.328158
I	12810001	3690	briggsae	0.328805
I	12820001	3081	briggsae	0.329452
I	12830001	2993	briggsae	0.330099
I	12840001	2302	briggsae	0.330746
I	12850001	2499	briggsae	0.331393
I	12860001	1007	briggsae	0.33204
I	12870001	3334	briggsae	0.332687
I	12880001	1129	briggsae	0.333334
I	12890001	1884	briggsae	0.333981
I	12900001	4144	briggsae	0.334628
I	12910001	3580	briggsae	0.335275
I	12920001	4191	briggsae	0.335922
I	12930001	4537	briggsae	0.336569
I	12940001	3287	briggsae	0.337216
I	12950001	1025	briggsae	0.337863
I	12960001	2376	briggsae	0.33851
I	12970001	3676	briggsae	0.339157
I	12980001	3359	briggsae	0.339804
I	12990001	1015	briggsae	0.340451
I	13000001	6871	briggsae	0.341098
I	13010001	5608	briggsae	0.341745
I	13020001	2161	briggsae	0.342392
I	13030001	1220	briggsae	0.343039
I	13040001	1217	briggsae	0.343686
I	13050001	3458	briggsae	0.344333
I	13060001	4980	briggsae	0.34498
I	13070001	5206	briggsae	0.345627
I	13080001	1680	briggsae	0.346274
I	13090001	3437	briggsae	0.346921
I	13100001	4473	briggsae	0.347568
I	13110001	4149	briggsae	0.348215
I	13120001	2848	briggsae	0.348862
I	13130001	3369	briggsae	0.349509
I	13140001	4803	briggsae	0.350156
I	13150001	2192	briggsae	0.350803
I	13160001	1823	briggsae	0.35145
I	13170001	1700	briggsae	0.352097
I	13180001	3932	briggsae	0.352744
I	13190001	3341	briggsae	0.353391
I	13200001	3788	briggsae	0.354038
I	13210001	1028	briggsae	0.354685
I	13220001	2590	briggsae	0.355332
I	13230001	3056	briggsae	0.355979
I	13240001	916	briggsae	0.356626
I	13250001	2921	briggsae	0.357273
I	13260001	3236	briggsae	0.35792
I	13270001	4177	briggsae	0.358567
I	13280001	2455	briggsae	0.359214
I	13290001	2458	briggsae	0.359861
I	13300001	3644	briggsae	0.360508
I	13310001	3226	briggsae	0.361155
I	13320001	649	briggsae	0.361802
I	13330001	2145	briggsae	0.362449
I	13340001	4401	briggsae	0.363096
I	13350001	2091	briggsae	0.363743
I	13360001	3672	briggsae	0.36439
I	13370001	3879	briggsae	0.365037
I	13380001	3666	briggsae	0.365684
I	13390001	3850	briggsae	0.366331
I	13400001	2747	briggsae	0.366978
I	13410001	2449	briggsae	0.367625
I	13420001	1819	briggsae	0.368272
I	13430001	60	briggsae	0.368919
I	13440001	1159	briggsae	0.369566
I	13450001	2924	briggsae	0.370213
I	13460001	3307	briggsae	0.37086
I	13470001	3787	briggsae	0.371507
I	13480001	5062	briggsae	0.372154
I	13490001	4711	briggsae	0.372801
I	13500001	4594	briggsae	0.373448
I	13510001	5169	briggsae	0.374095
I	13520001	3505	briggsae	0.374742
I	13530001	3788	briggsae	0.375389
I	13540001	3604	briggsae	0.376036
I	13550001	2834	briggsae	0.376683
I	13560001	3020	briggsae	0.37733
I	13570001	2799	briggsae	0.377977
I	13580001	3552	briggsae	0.378624
I	13590001	3289	briggsae	0.379271
I	13600001	2339	briggsae	0.379918
I	13610001	2353	briggsae	0.380565
I	13620001	4412	briggsae	0.381212
I	13630001	4052	briggsae	0.381859
I	13640001	3518	briggsae	0.382506
