Chr	BP	element_length	species
I	8790001	106.4	briggsae
I	8800001	98	briggsae
I	8810001	124.6153846	briggsae
I	8820001	189	briggsae
I	8830001	276.5714286	briggsae
I	8840001	132.0833333	briggsae
I	8850001	110.1428571	briggsae
I	8860001	130.7407407	briggsae
I	8870001	257.4545455	briggsae
I	8880001	129.75	briggsae
I	8890001	113.5217391	briggsae
I	8900001	168.9166667	briggsae
I	8910001	141.125	briggsae
I	8920001	112.5	briggsae
I	8930001	238.6666667	briggsae
I	8940001	266	briggsae
I	8950001	113.8333333	briggsae
I	8960001	176.1666667	briggsae
I	8970001	113.5263158	briggsae
I	8980001	143.3157895	briggsae
I	8990001	159.9166667	briggsae
I	9000001	135.6666667	briggsae
I	9010001	247.8125	briggsae
I	9020001	43.375	briggsae
I	9030001	133.7857143	briggsae
I	9040001	128.9375	briggsae
I	9050001	106.9375	briggsae
I	9060001	84.33333333	briggsae
I	9070001	64	briggsae
I	9080001	142	briggsae
I	9090001	166.7727273	briggsae
I	9100001	144.15	briggsae
I	9110001	111.7142857	briggsae
I	9120001	185.6666667	briggsae
I	9130001	167	briggsae
I	9140001	140.875	briggsae
I	9150001	241.3636364	briggsae
I	9160001	320	briggsae
I	9170001	140.08	briggsae
I	9180001	194.4375	briggsae
I	9190001	158.375	briggsae
I	9200001	170.2	briggsae
I	9210001	161.6666667	briggsae
I	9220001	137.6363636	briggsae
I	9230001	160.2857143	briggsae
I	9240001	154.2631579	briggsae
I	9250001	112.5	briggsae
I	9260001	182.2857143	briggsae
I	9270001	213.1666667	briggsae
I	9280001	109.1818182	briggsae
I	9290001	213.7142857	briggsae
I	9300001	80.85714286	briggsae
I	9310001	114.7222222	briggsae
I	9320001	212.9444444	briggsae
I	9330001	129.6	briggsae
I	9340001	125.5	briggsae
I	9350001	139.1	briggsae
I	9360001	212	briggsae
I	9370001	127.36	briggsae
I	9380001	194.0588235	briggsae
I	9390001	140.2	briggsae
I	9400001	167.0384615	briggsae
I	9410001	176.5789474	briggsae
I	9420001	200.1428571	briggsae
I	9430001	136.9375	briggsae
I	9450001	159.7083333	briggsae
I	9460001	181	briggsae
I	9470001	75.5	briggsae
I	9480001	168.7368421	briggsae
I	9490001	127.3333333	briggsae
I	9500001	159.6875	briggsae
I	9510001	152.2941176	briggsae
I	9520001	243.0714286	briggsae
I	9530001	317.1428571	briggsae
I	9540001	151	briggsae
I	9550001	202.7	briggsae
I	9560001	123.3571429	briggsae
I	9570001	130.5555556	briggsae
I	9580001	133.5	briggsae
I	9590001	130.8333333	briggsae
I	9600001	645.4615385	briggsae
I	9610001	1022.714286	briggsae
I	9620001	115	briggsae
I	9630001	169.7826087	briggsae
I	9640001	163.5	briggsae
I	9650001	119.0434783	briggsae
I	9660001	156.8666667	briggsae
I	9670001	116.2380952	briggsae
I	9680001	234.7857143	briggsae
I	9690001	448	briggsae
I	9700001	259.3636364	briggsae
I	9710001	161.75	briggsae
I	9720001	141.4545455	briggsae
I	9730001	169.1333333	briggsae
I	9740001	109.75	briggsae
I	9750001	147.35	briggsae
I	9760001	146.8928571	briggsae
I	9770001	144.3333333	briggsae
I	9780001	112	briggsae
I	9790001	73	briggsae
I	9800001	107.4	briggsae
I	9810001	339.4	briggsae
I	9820001	109.5789474	briggsae
I	9830001	194.6666667	briggsae
I	9840001	174.8076923	briggsae
I	9850001	6756	briggsae
I	9860001	5156	briggsae
I	9870001	761.1538462	briggsae
I	9880001	187.5833333	briggsae
I	9890001	137.1111111	briggsae
I	9900001	112.0588235	briggsae
I	9910001	339.7692308	briggsae
I	9920001	238.2777778	briggsae
I	9930001	118.4210526	briggsae
I	9940001	104.2631579	briggsae
I	9950001	112.9166667	briggsae
I	9960001	202.0666667	briggsae
I	9970001	130.2380952	briggsae
I	9980001	163.9230769	briggsae
I	9990001	155.5	briggsae
I	10000001	248.1538462	briggsae
I	10010001	310.375	briggsae
I	10020001	177.5454545	briggsae
I	10030001	161.5	briggsae
I	10040001	331.9333333	briggsae
I	10050001	151.7727273	briggsae
I	10060001	166.5882353	briggsae
I	10070001	139.5925926	briggsae
I	10080001	157.7142857	briggsae
I	10090001	144.4	briggsae
I	10100001	106.4545455	briggsae
I	10110001	135.7297297	briggsae
I	10120001	101	briggsae
I	10130001	128.65	briggsae
I	10140001	92.77272727	briggsae
I	10150001	159.8333333	briggsae
I	10160001	130.2307692	briggsae
I	10170001	130.2941176	briggsae
I	10180001	200.1764706	briggsae
I	10190001	128.25	briggsae
I	10200001	126.7083333	briggsae
I	10210001	205.8333333	briggsae
I	10220001	106.8571429	briggsae
I	10230001	120.8	briggsae
I	10240001	126.2	briggsae
I	10250001	236.4166667	briggsae
I	10260001	123.9	briggsae
I	10270001	113.0526316	briggsae
I	10280001	104.08	briggsae
I	10290001	119.8421053	briggsae
I	10300001	102.5238095	briggsae
I	10310001	122.625	briggsae
I	10320001	188.9333333	briggsae
I	10330001	167.7916667	briggsae
I	10340001	261.3529412	briggsae
I	10350001	200.2105263	briggsae
I	10360001	142.1111111	briggsae
I	10370001	195.1923077	briggsae
I	10380001	215.5384615	briggsae
I	10390001	166.1428571	briggsae
I	10400001	168.9130435	briggsae
I	10410001	181	briggsae
I	10420001	163.1351351	briggsae
I	10430001	146.44	briggsae
I	10440001	195.3333333	briggsae
I	10450001	104.3214286	briggsae
I	10460001	181.0625	briggsae
I	10470001	62.6	briggsae
I	10480001	182.255814	briggsae
I	10490001	174.44	briggsae
I	10500001	87.92857143	briggsae
I	10510001	39.4	briggsae
I	10520001	184.4166667	briggsae
I	10530001	192.8125	briggsae
I	10540001	150.8333333	briggsae
I	10550001	220.6	briggsae
I	10560001	128.2352941	briggsae
I	10570001	142.0454545	briggsae
I	10580001	146.8666667	briggsae
I	10590001	109.3181818	briggsae
I	10600001	126.625	briggsae
I	10610001	130.4347826	briggsae
I	10620001	112.40625	briggsae
I	10630001	146.7368421	briggsae
I	10640001	125.8823529	briggsae
I	10650001	155.3333333	briggsae
I	10660001	90.33333333	briggsae
I	10670001	136.44	briggsae
I	10680001	141.6666667	briggsae
I	10690001	217.5833333	briggsae
I	10700001	164.2941176	briggsae
I	10710001	177.5714286	briggsae
I	10720001	152.8461538	briggsae
I	10730001	131.047619	briggsae
I	10740001	157.5517241	briggsae
I	10750001	143.2142857	briggsae
I	10760001	123.9230769	briggsae
I	10770001	167.0416667	briggsae
I	10780001	142.2692308	briggsae
I	10790001	149.12	briggsae
I	10800001	205.8	briggsae
I	10810001	204	briggsae
I	10820001	138.3333333	briggsae
I	10830001	165.25	briggsae
I	10840001	144.0909091	briggsae
I	10850001	240.8823529	briggsae
I	10860001	150.7142857	briggsae
I	10870001	145.7352941	briggsae
I	10880001	118.4117647	briggsae
I	10890001	96.72222222	briggsae
I	10900001	164.55	briggsae
I	10910001	185.28	briggsae
I	10920001	116.2142857	briggsae
I	10930001	217.32	briggsae
I	10940001	177.7	briggsae
I	10950001	188.2272727	briggsae
I	10960001	198.952381	briggsae
I	10970001	278.75	briggsae
I	10980001	227.2	briggsae
I	10990001	369.4285714	briggsae
I	11000001	274.6428571	briggsae
I	11010001	244.8571429	briggsae
I	11020001	144.2121212	briggsae
I	11030001	159.6	briggsae
I	11040001	174.7692308	briggsae
I	11050001	94.80645161	briggsae
I	11060001	149.7777778	briggsae
I	11070001	192.8823529	briggsae
I	11080001	122.8846154	briggsae
I	11090001	122.0833333	briggsae
I	11100001	140.0909091	briggsae
I	11110001	260.4444444	briggsae
I	11120001	164.5	briggsae
I	11130001	154.0666667	briggsae
I	11140001	175.4642857	briggsae
I	11150001	262.0666667	briggsae
I	11160001	169.3125	briggsae
I	11170001	147.9310345	briggsae
I	11180001	74.82608696	briggsae
I	11190001	174.8571429	briggsae
I	11200001	118.7142857	briggsae
I	11210001	108.0454545	briggsae
I	11220001	164.2222222	briggsae
I	11230001	93.09090909	briggsae
I	11240001	184.7916667	briggsae
I	11250001	169.4705882	briggsae
I	11260001	159.6774194	briggsae
I	11270001	162.5833333	briggsae
I	11280001	149.4615385	briggsae
I	11290001	161	briggsae
I	11300001	97.33333333	briggsae
I	11310001	107.2222222	briggsae
I	11320001	125.2222222	briggsae
I	11330001	113.75	briggsae
I	11340001	217.375	briggsae
I	11350001	127.3125	briggsae
I	11360001	74.90909091	briggsae
I	11370001	94.96296296	briggsae
I	11380001	296.0714286	briggsae
I	11390001	193.5384615	briggsae
I	11400001	132.7619048	briggsae
I	11410001	251.4761905	briggsae
I	11420001	121.16	briggsae
I	11430001	156.1290323	briggsae
I	11440001	160.0967742	briggsae
I	11450001	181.375	briggsae
I	11460001	187.0333333	briggsae
I	11470001	180	briggsae
I	11480001	151.1764706	briggsae
I	11490001	116.0555556	briggsae
I	11500001	118.5357143	briggsae
I	11510001	120.0740741	briggsae
I	11520001	125.7073171	briggsae
I	11530001	265.8571429	briggsae
I	11540001	106.8461538	briggsae
I	11550001	130.5384615	briggsae
I	11560001	150.3333333	briggsae
I	11570001	103.2173913	briggsae
I	11580001	138.59375	briggsae
I	11590001	104.6315789	briggsae
I	11600001	114.3928571	briggsae
I	11610001	163.5945946	briggsae
I	11620001	182.5769231	briggsae
I	11630001	165.3	briggsae
I	11640001	156.9545455	briggsae
I	11650001	240.2941176	briggsae
I	11660001	240.9333333	briggsae
I	11670001	323.1428571	briggsae
I	11680001	175.1481481	briggsae
I	11690001	161.3181818	briggsae
I	11700001	165.9714286	briggsae
I	11710001	143.8823529	briggsae
I	11720001	239.7352941	briggsae
I	11730001	144.6666667	briggsae
I	11740001	197.9583333	briggsae
I	11750001	180.0857143	briggsae
I	11760001	177.2444444	briggsae
I	11770001	291.6896552	briggsae
I	11780001	92.89361702	briggsae
I	11790001	128.8378378	briggsae
I	11800001	132.3947368	briggsae
I	11810001	139.3255814	briggsae
I	11820001	139.5	briggsae
I	11830001	153.0625	briggsae
I	11840001	117.1666667	briggsae
I	11850001	297.7096774	briggsae
I	11860001	196.3421053	briggsae
I	11870001	109.2916667	briggsae
I	11880001	136	briggsae
I	11890001	250.8	briggsae
I	11900001	92.06666667	briggsae
I	11910001	148.6923077	briggsae
I	11920001	154.5	briggsae
I	11930001	135.1578947	briggsae
I	11940001	124.3846154	briggsae
I	11950001	163.7142857	briggsae
I	11960001	117.6511628	briggsae
I	11970001	155.2571429	briggsae
I	11980001	117.7435897	briggsae
I	11990001	201.0833333	briggsae
I	12000001	337.3333333	briggsae
I	12010001	349.9090909	briggsae
I	12020001	305.15625	briggsae
I	12030001	195.7826087	briggsae
I	12040001	195.6785714	briggsae
I	12050001	170.8571429	briggsae
I	12060001	274.8888889	briggsae
I	12070001	120.16	briggsae
I	12080001	171.1666667	briggsae
I	12090001	103.5869565	briggsae
I	12100001	125.0714286	briggsae
I	12110001	112.375	briggsae
I	12120001	93.26666667	briggsae
I	12130001	161.5454545	briggsae
I	12140001	98.475	briggsae
I	12150001	202.8181818	briggsae
I	12160001	136.3913043	briggsae
I	12170001	192.6129032	briggsae
I	12180001	231.1612903	briggsae
I	12190001	433.6470588	briggsae
I	12200001	143.0833333	briggsae
I	12210001	121.4	briggsae
I	12220001	161.0277778	briggsae
I	12230001	133.7111111	briggsae
I	12240001	223.3928571	briggsae
I	12250001	208.9333333	briggsae
I	12260001	176.6341463	briggsae
I	12270001	167.9411765	briggsae
I	12280001	110.9615385	briggsae
I	12290001	288.8666667	briggsae
I	12300001	111.4285714	briggsae
I	12310001	112.0697674	briggsae
I	12320001	218.1071429	briggsae
I	12330001	200.8965517	briggsae
I	12340001	182.3428571	briggsae
I	12350001	126.6060606	briggsae
I	12360001	226.7368421	briggsae
I	12370001	161.974359	briggsae
I	12380001	384	briggsae
I	12390001	298.5	briggsae
I	12400001	221.826087	briggsae
I	12410001	167.2916667	briggsae
I	12420001	143.952381	briggsae
I	12430001	270.5806452	briggsae
I	12440001	150	briggsae
I	12450001	147.4871795	briggsae
I	12460001	150.4722222	briggsae
I	12470001	85.53488372	briggsae
I	12480001	173.7777778	briggsae
I	12490001	202.6333333	briggsae
I	12500001	156.75	briggsae
I	12510001	174.6304348	briggsae
I	12520001	158.40625	briggsae
I	12530001	109.3392857	briggsae
I	12540001	116.0350877	briggsae
I	12550001	232.8148148	briggsae
I	12560001	162.2777778	briggsae
I	12570001	107.4166667	briggsae
I	12580001	96.11111111	briggsae
I	12590001	127.1282051	briggsae
I	12600001	150.3	briggsae
I	12610001	141.6888889	briggsae
I	12620001	132.2051282	briggsae
I	12630001	257.5	briggsae
I	12640001	210.4782609	briggsae
I	12650001	165.72	briggsae
I	12660001	141.8387097	briggsae
I	12670001	147.5666667	briggsae
I	12680001	206.8333333	briggsae
I	12690001	228.625	briggsae
I	12700001	197.3823529	briggsae
I	12710001	140.6875	briggsae
I	12720001	181.5	briggsae
I	12730001	93.125	briggsae
I	12740001	145.9130435	briggsae
I	12750001	133.3809524	briggsae
I	12760001	117.625	briggsae
I	12770001	173.8918919	briggsae
I	12780001	290.3157895	briggsae
I	12790001	139.7142857	briggsae
I	12800001	164.625	briggsae
I	12810001	181.0606061	briggsae
I	12820001	165.1304348	briggsae
I	12830001	249.3043478	briggsae
I	12840001	182.0434783	briggsae
I	12850001	169.0833333	briggsae
I	12860001	129.5405405	briggsae
I	12870001	162.025641	briggsae
I	12880001	104.7428571	briggsae
I	12890001	100.59375	briggsae
I	12900001	190.2105263	briggsae
I	12910001	165.6585366	briggsae
I	12920001	153.8857143	briggsae
I	12930001	163.45	briggsae
I	12940001	208.8857143	briggsae
I	12950001	143.9393939	briggsae
I	12960001	183.125	briggsae
I	12970001	220.0681818	briggsae
I	12980001	209.84	briggsae
I	12990001	192.1176471	briggsae
I	13000001	821.4545455	briggsae
I	13010001	864.4444444	briggsae
I	13020001	120.7307692	briggsae
I	13030001	105.3414634	briggsae
I	13040001	124.9090909	briggsae
I	13050001	116.8181818	briggsae
I	13060001	169.3421053	briggsae
I	13070001	462.3333333	briggsae
I	13080001	332.9	briggsae
I	13090001	235.0909091	briggsae
I	13100001	175.5483871	briggsae
I	13110001	151.1875	briggsae
I	13120001	136.9459459	briggsae
I	13130001	76.52727273	briggsae
I	13140001	271.8571429	briggsae
I	13150001	108.6222222	briggsae
I	13160001	132.2162162	briggsae
I	13170001	130	briggsae
I	13180001	99.52459016	briggsae
I	13190001	209.6818182	briggsae
I	13200001	132.8181818	briggsae
I	13210001	129.6666667	briggsae
I	13220001	209.8333333	briggsae
I	13230001	187.8787879	briggsae
I	13240001	96.09090909	briggsae
I	13250001	210.3703704	briggsae
I	13260001	137.7777778	briggsae
I	13270001	81.05970149	briggsae
I	13280001	96.83333333	briggsae
I	13290001	171.3870968	briggsae
I	13300001	196.0952381	briggsae
I	13310001	105.7288136	briggsae
I	13320001	169.1	briggsae
I	13330001	126.9615385	briggsae
I	13340001	249.6842105	briggsae
I	13350001	162.8235294	briggsae
I	13360001	112.4150943	briggsae
I	13370001	102.1132075	briggsae
I	13380001	155.3448276	briggsae
I	13390001	227.952381	briggsae
I	13400001	137.3913043	briggsae
I	13410001	188.3846154	briggsae
I	13420001	95.86363636	briggsae
I	13430001	60	briggsae
I	13440001	128.7777778	briggsae
I	13450001	133.1428571	briggsae
I	13460001	79.81632653	briggsae
I	13470001	104.4871795	briggsae
I	13480001	238.0454545	briggsae
I	13490001	91.95454545	briggsae
I	13500001	88.72972973	briggsae
I	13510001	87.10752688	briggsae
I	13520001	99.26086957	briggsae
I	13530001	80.11594203	briggsae
I	13540001	116.8055556	briggsae
I	13550001	144.0833333	briggsae
I	13560001	103.7857143	briggsae
I	13570001	75	briggsae
I	13580001	86.70491803	briggsae
I	13590001	90.54166667	briggsae
I	13600001	100.2	briggsae
I	13610001	156.4242424	briggsae
I	13620001	84.13636364	briggsae
I	13630001	88.31034483	briggsae
I	13640001	81.41071429	briggsae
I	13650001	82.42307692	briggsae
I	13660001	128.46875	briggsae
I	13670001	254.3181818	briggsae
I	13680001	90.9787234	briggsae
I	13690001	115.4864865	briggsae
I	13700001	99.64705882	briggsae
I	13710001	111.6382979	briggsae
I	13720001	132.3571429	briggsae
I	13730001	102.1111111	briggsae
I	13740001	102.6578947	briggsae
I	13750001	115.68	briggsae
I	13760001	136.9047619	briggsae
I	13770001	125.7142857	briggsae
I	13780001	90.72727273	briggsae
I	13790001	144.5555556	briggsae
I	13800001	101.3870968	briggsae
I	13810001	74.33333333	briggsae
I	13820001	133.2941176	briggsae
I	13830001	98.19512195	briggsae
I	13840001	75.75	briggsae
I	13850001	203.6875	briggsae
I	13860001	150.9047619	briggsae
I	13870001	103.4473684	briggsae
I	13880001	170	briggsae
I	13890001	171.6451613	briggsae
I	13900001	115.0263158	briggsae
I	13910001	123.7179487	briggsae
I	13920001	189.8518519	briggsae
I	13930001	104.9411765	briggsae
I	13940001	99.33333333	briggsae
I	13950001	118.8181818	briggsae
I	13960001	87.83333333	briggsae
I	13970001	93	briggsae
I	13980001	94.52	briggsae
I	13990001	95.95652174	briggsae
I	14000001	136.9545455	briggsae
I	14010001	118.5263158	briggsae
I	14020001	133.6923077	briggsae
I	14030001	124.575	briggsae
I	14040001	138.5666667	briggsae
I	14050001	93.85714286	briggsae
I	14060001	119.5517241	briggsae
I	14070001	91.74193548	briggsae
I	14080001	93.9375	briggsae
I	14090001	109.4473684	briggsae
I	14100001	126.7894737	briggsae
I	14110001	144.7222222	briggsae
I	14120001	114.4565217	briggsae
I	14130001	144.7941176	briggsae
I	14140001	122.8461538	briggsae
I	14150001	128.9090909	briggsae
I	14160001	91.96875	briggsae
I	14170001	109.0625	briggsae
I	14180001	123.3684211	briggsae
I	14190001	126.5531915	briggsae
I	14200001	146.1764706	briggsae
I	14210001	114.3125	briggsae
I	14220001	166.6052632	briggsae
I	14230001	109.0294118	briggsae
I	14240001	105.5333333	briggsae
I	14250001	111.35	briggsae
I	14260001	139.725	briggsae
I	14270001	87.55882353	briggsae
I	14280001	112.375	briggsae
I	14290001	170.8	briggsae
I	14300001	134.2222222	briggsae
I	14310001	102.7297297	briggsae
I	14320001	134.5483871	briggsae
I	14330001	144.5882353	briggsae
I	14340001	160.7142857	briggsae
I	14350001	160.037037	briggsae
I	14360001	97.16666667	briggsae
I	14370001	117.5675676	briggsae
I	14380001	131.6585366	briggsae
I	14390001	122.1714286	briggsae
I	14400001	109	briggsae
I	14410001	109.8222222	briggsae
I	14420001	112.3571429	briggsae
I	14430001	132.1489362	briggsae
I	14440001	93.02325581	briggsae
I	14450001	157.28	briggsae
I	14460001	119.2571429	briggsae
I	14470001	138	briggsae
I	14480001	157.825	briggsae
I	14490001	161	briggsae
I	14500001	121.125	briggsae
I	14510001	150.0833333	briggsae
I	14520001	103.5434783	briggsae
I	14530001	134.9130435	briggsae
I	14540001	116.2666667	briggsae
I	14550001	122.6944444	briggsae
I	14560001	131.2285714	briggsae
I	14570001	134.2051282	briggsae
I	14580001	138.2272727	briggsae
I	14590001	127.5454545	briggsae
I	14600001	131.1428571	briggsae
I	14610001	145.0357143	briggsae
I	14620001	124.53125	briggsae
I	14630001	186.7368421	briggsae
I	14640001	128.3	briggsae
I	14650001	143.3703704	briggsae
I	14660001	129	briggsae
I	14670001	142.0930233	briggsae
I	14680001	115.0625	briggsae
I	14690001	163.7	briggsae
I	14700001	209.2916667	briggsae
I	14710001	217.5	briggsae
I	14720001	235.25	briggsae
I	14730001	112.6153846	briggsae
I	14740001	117.6190476	briggsae
I	14750001	125.7037037	briggsae
I	14760001	142	briggsae
I	14770001	179.0769231	briggsae
I	14780001	334.2777778	briggsae
I	14790001	204.4761905	briggsae
I	14800001	140.7272727	briggsae
I	14810001	139.8947368	briggsae
I	14820001	121.6	briggsae
I	14830001	124	briggsae
I	14840001	185.5263158	briggsae
I	14850001	119.7777778	briggsae
I	14860001	120.2307692	briggsae
I	14870001	155.6190476	briggsae
I	14880001	192.125	briggsae
I	14890001	117.2040816	briggsae
I	14900001	113.94	briggsae
I	14910001	122.6153846	briggsae
I	14920001	172.6129032	briggsae
I	14930001	171.037037	briggsae
I	14940001	130.5862069	briggsae
I	14950001	158.7297297	briggsae
I	14960001	124.1764706	briggsae
I	14970001	90.93103448	briggsae
I	14980001	166.3157895	briggsae
I	14990001	140.5	briggsae
I	15000001	158.4615385	briggsae
I	15010001	169.6333333	briggsae
I	15020001	108.7272727	briggsae
I	15030001	91.25	briggsae
I	15040001	113.4	briggsae
I	15050001	139.1764706	briggsae
I	15060001	193.625	briggsae
I	15070001	131	briggsae
I	15080001	330	briggsae
I	15090001	175.6153846	briggsae
I	15100001	168.7692308	briggsae
I	15110001	155.75	briggsae
I	15120001	124	briggsae
I	15130001	160.6	briggsae
I	15140001	169.8095238	briggsae
I	15150001	120.6818182	briggsae
I	15160001	135.8333333	briggsae
I	15170001	157.75	briggsae
I	15180001	132.5517241	briggsae
I	15190001	162.12	briggsae
I	15200001	95.85	briggsae
I	15210001	92.03030303	briggsae
I	15220001	121.2777778	briggsae
I	15230001	106.3214286	briggsae
I	15240001	167.72	briggsae
I	15250001	122.8421053	briggsae
I	15260001	181.9473684	briggsae
I	15270001	222.8	briggsae
I	15280001	132.9285714	briggsae
I	15290001	85.4	briggsae
I	15300001	119.5	briggsae
I	15310001	181.8	briggsae
I	15320001	122.0769231	briggsae
I	15330001	117.7333333	briggsae
I	15340001	100.6666667	briggsae
I	15350001	101.5	briggsae
I	15360001	43.33333333	briggsae
I	15370001	90.4	briggsae
