Chr	BP	kimura_distance	species
I	8740001	4.39	briggsae
I	8750001	23.89583333	briggsae
I	8760001	18.58083333	briggsae
I	8770001	16.78769231	briggsae
I	8780001	22.53076923	briggsae
I	8790001	16.5944	briggsae
I	8800001	13.32666667	briggsae
I	8810001	21.00555556	briggsae
I	8820001	14.58	briggsae
I	8830001	16.06888889	briggsae
I	8840001	16.846	briggsae
I	8850001	23.06909091	briggsae
I	8860001	15.13810811	briggsae
I	8870001	8.990769231	briggsae
I	8880001	7.94	briggsae
I	8890001	22.03714286	briggsae
I	8900001	25.442	briggsae
I	8910001	17.337	briggsae
I	8920001	17.3	briggsae
I	8930001	5.255	briggsae
I	8940001	11.46	briggsae
I	8950001	7.1	briggsae
I	8960001	16.39809524	briggsae
I	8970001	23.858	briggsae
I	8980001	21.88347826	briggsae
I	8990001	24.74571429	briggsae
I	9000001	18.7	briggsae
I	9010001	21.08869565	briggsae
I	9030001	15.07235294	briggsae
I	9040001	19.19	briggsae
I	9050001	11.82307692	briggsae
I	9060001	18.585	briggsae
I	9070001	16.86	briggsae
I	9080001	11.37153846	briggsae
I	9090001	23.9872	briggsae
I	9100001	26.12074074	briggsae
I	9110001	11.11	briggsae
I	9120001	9.23	briggsae
I	9130001	12.8175	briggsae
I	9140001	24.321875	briggsae
I	9150001	15.105	briggsae
I	9160001	14.97	briggsae
I	9170001	20.083	briggsae
I	9180001	20.36125	briggsae
I	9190001	14.71684211	briggsae
I	9200001	16.83578947	briggsae
I	9210001	13.84733333	briggsae
I	9220001	8.361666667	briggsae
I	9230001	12.53105263	briggsae
I	9240001	16.473	briggsae
I	9250001	13.37	briggsae
I	9260001	10.19125	briggsae
I	9270001	19.98033333	briggsae
I	9280001	7.848181818	briggsae
I	9290001	24.95454545	briggsae
I	9300001	11.21	briggsae
I	9310001	18.63125	briggsae
I	9320001	22.19421053	briggsae
I	9330001	24.07666667	briggsae
I	9340001	22.85142857	briggsae
I	9350001	20.25444444	briggsae
I	9360001	16.435	briggsae
I	9370001	19.42035714	briggsae
I	9380001	18.9545	briggsae
I	9390001	16.376	briggsae
I	9400001	19.82363636	briggsae
I	9410001	18.647	briggsae
I	9420001	19.84	briggsae
I	9430001	17.64538462	briggsae
I	9450001	15.79275862	briggsae
I	9460001	12.985	briggsae
I	9470001	10.57714286	briggsae
I	9480001	20.64954545	briggsae
I	9490001	18.685	briggsae
I	9500001	22.566	briggsae
I	9510001	13.448	briggsae
I	9520001	15.32266667	briggsae
I	9530001	10.425	briggsae
I	9540001	16.65142857	briggsae
I	9550001	24.41692308	briggsae
I	9560001	20.686875	briggsae
I	9570001	14.075	briggsae
I	9580001	18.42	briggsae
I	9590001	11.422	briggsae
I	9600001	18.40055556	briggsae
I	9610001	11.85555556	briggsae
I	9620001	14.55666667	briggsae
I	9630001	20.3275	briggsae
I	9640001	17.78	briggsae
I	9650001	20.43341463	briggsae
I	9660001	15.16954545	briggsae
I	9670001	20.39551724	briggsae
I	9680001	19.664375	briggsae
I	9690001	7.6275	briggsae
I	9700001	10.12133333	briggsae
I	9710001	8.643333333	briggsae
I	9720001	20.68071429	briggsae
I	9730001	20.39923077	briggsae
I	9740001	11.138	briggsae
I	9750001	16.49782609	briggsae
I	9760001	22.59484848	briggsae
I	9770001	20.84294118	briggsae
I	9780001	15.39	briggsae
I	9790001	11.24666667	briggsae
I	9800001	12.8375	briggsae
I	9810001	14.96583333	briggsae
I	9820001	23.6184	briggsae
I	9830001	19.56857143	briggsae
I	9840001	17.75628571	briggsae
I	9850001	0	briggsae
I	9860001	0	briggsae
I	9870001	14.79	briggsae
I	9880001	9.758	briggsae
I	9890001	19.2688	briggsae
I	9900001	17.29416667	briggsae
I	9910001	20.99833333	briggsae
I	9920001	21.84785714	briggsae
I	9930001	18.34444444	briggsae
I	9940001	16.22714286	briggsae
I	9950001	21.3	briggsae
I	9960001	15.42692308	briggsae
I	9970001	17.76545455	briggsae
I	9980001	16.26111111	briggsae
I	9990001	15.9505	briggsae
I	10000001	15.65583333	briggsae
I	10010001	14.7225	briggsae
I	10020001	10.87833333	briggsae
I	10030001	15.57	briggsae
I	10040001	16.36526316	briggsae
I	10050001	17.86285714	briggsae
I	10060001	17.5	briggsae
I	10070001	20.25933333	briggsae
I	10080001	22.043	briggsae
I	10090001	14.945	briggsae
I	10100001	15.67	briggsae
I	10110001	19.37054545	briggsae
I	10120001	26.09	briggsae
I	10130001	13.515	briggsae
I	10140001	22.2676	briggsae
I	10150001	17.995	briggsae
I	10160001	24.50166667	briggsae
I	10170001	20.85736842	briggsae
I	10180001	12.40105263	briggsae
I	10190001	17.47363636	briggsae
I	10200001	17.25407407	briggsae
I	10210001	21.04588235	briggsae
I	10220001	24.48	briggsae
I	10230001	23.02545455	briggsae
I	10240001	14.124	briggsae
I	10250001	14.15083333	briggsae
I	10260001	16.38742857	briggsae
I	10270001	17.65277778	briggsae
I	10280001	22.20105263	briggsae
I	10290001	14.3108	briggsae
I	10300001	12.80066667	briggsae
I	10310001	20.86448276	briggsae
I	10320001	16.08944444	briggsae
I	10330001	18.39606061	briggsae
I	10340001	25.98217391	briggsae
I	10350001	21.458	briggsae
I	10360001	18.45666667	briggsae
I	10370001	20.1575	briggsae
I	10380001	7.665625	briggsae
I	10390001	16.16419355	briggsae
I	10400001	18.78361111	briggsae
I	10410001	15.41285714	briggsae
I	10420001	19.86595745	briggsae
I	10430001	22.35827586	briggsae
I	10440001	20.1752	briggsae
I	10450001	20.98228571	briggsae
I	10460001	20.86933333	briggsae
I	10470001	27.08875	briggsae
I	10480001	20.53649123	briggsae
I	10490001	19.08967742	briggsae
I	10500001	19.055	briggsae
I	10520001	14.75777778	briggsae
I	10530001	19.14306122	briggsae
I	10540001	20.1602381	briggsae
I	10550001	20.50705882	briggsae
I	10560001	15.26	briggsae
I	10570001	15.97142857	briggsae
I	10580001	21.183125	briggsae
I	10590001	18.39153846	briggsae
I	10600001	11.42882353	briggsae
I	10610001	19.78730769	briggsae
I	10620001	22.9005	briggsae
I	10630001	18.1345	briggsae
I	10640001	19.64027027	briggsae
I	10650001	19.95923077	briggsae
I	10660001	25.61	briggsae
I	10670001	19.82806452	briggsae
I	10680001	22.5764	briggsae
I	10690001	12.78176471	briggsae
I	10700001	19.34511111	briggsae
I	10710001	17.48038462	briggsae
I	10720001	22.35027778	briggsae
I	10730001	15.0136	briggsae
I	10740001	17.94973684	briggsae
I	10750001	19.09216216	briggsae
I	10760001	20.644375	briggsae
I	10770001	17.60433333	briggsae
I	10780001	20.33125	briggsae
I	10790001	13.288	briggsae
I	10800001	14.139	briggsae
I	10810001	12.64090909	briggsae
I	10820001	18.7145	briggsae
I	10830001	25.288	briggsae
I	10840001	10.23214286	briggsae
I	10850001	13.70095238	briggsae
I	10860001	12.09054054	briggsae
I	10870001	13.0547619	briggsae
I	10880001	21.42894737	briggsae
I	10890001	18.596	briggsae
I	10900001	14.7396875	briggsae
I	10910001	18.25363636	briggsae
I	10920001	19.94935484	briggsae
I	10930001	13.3368	briggsae
I	10940001	18.395	briggsae
I	10950001	14.53892857	briggsae
I	10960001	17.36794118	briggsae
I	10970001	13.47666667	briggsae
I	10980001	12.40347826	briggsae
I	10990001	10.45428571	briggsae
I	11000001	16.43606061	briggsae
I	11010001	13.96722222	briggsae
I	11020001	17.15057143	briggsae
I	11030001	18.01	briggsae
I	11040001	11.225	briggsae
I	11050001	21.79875	briggsae
I	11060001	14.07555556	briggsae
I	11070001	15.78058824	briggsae
I	11080001	20.03432432	briggsae
I	11090001	20.64444444	briggsae
I	11100001	14.90083333	briggsae
I	11110001	12.82555556	briggsae
I	11120001	16.66357143	briggsae
I	11130001	16.616	briggsae
I	11140001	17.68714286	briggsae
I	11150001	14.72529412	briggsae
I	11160001	21.64090909	briggsae
I	11170001	17.20081081	briggsae
I	11180001	27.81794118	briggsae
I	11190001	16.06086957	briggsae
I	11200001	23.76818182	briggsae
I	11210001	21.11318182	briggsae
I	11220001	12.82090909	briggsae
I	11230001	21.75777778	briggsae
I	11240001	11.66903226	briggsae
I	11250001	19.83190476	briggsae
I	11260001	19.62162791	briggsae
I	11270001	23.41875	briggsae
I	11280001	24.87463415	briggsae
I	11290001	23.85027778	briggsae
I	11300001	21.64963636	briggsae
I	11310001	24.521875	briggsae
I	11320001	18.52235294	briggsae
I	11330001	21.2	briggsae
I	11340001	22.843	briggsae
I	11350001	25.62545455	briggsae
I	11360001	25.81666667	briggsae
I	11370001	28.37689655	briggsae
I	11380001	16.08074074	briggsae
I	11390001	21.06153846	briggsae
I	11400001	16.48458333	briggsae
I	11410001	13.30653846	briggsae
I	11420001	19.5271875	briggsae
I	11430001	15.94217391	briggsae
I	11440001	18.92848485	briggsae
I	11450001	20.30829268	briggsae
I	11460001	19.28	briggsae
I	11470001	21.0095	briggsae
I	11480001	19.2448	briggsae
I	11490001	23.96675	briggsae
I	11500001	23.00133333	briggsae
I	11510001	21.71771429	briggsae
I	11520001	20.46777778	briggsae
I	11530001	17.93090909	briggsae
I	11540001	21.27862069	briggsae
I	11550001	21.84228571	briggsae
I	11560001	15.34	briggsae
I	11570001	19.674	briggsae
I	11580001	20.15742857	briggsae
I	11590001	13.30777778	briggsae
I	11600001	16.98806452	briggsae
I	11610001	24.7216	briggsae
I	11620001	17.63632653	briggsae
I	11630001	14.66555556	briggsae
I	11640001	17.90666667	briggsae
I	11650001	19.914	briggsae
I	11660001	15.12058824	briggsae
I	11670001	20.09363636	briggsae
I	11680001	14.8875	briggsae
I	11690001	21.50366667	briggsae
I	11700001	18.79809524	briggsae
I	11710001	20.08466667	briggsae
I	11720001	22.68487805	briggsae
I	11730001	18.20043478	briggsae
I	11740001	18.876	briggsae
I	11750001	19.5256	briggsae
I	11760001	19.85057971	briggsae
I	11770001	26.81978723	briggsae
I	11780001	23.17415094	briggsae
I	11790001	22.8476087	briggsae
I	11800001	17.60166667	briggsae
I	11810001	22.8166129	briggsae
I	11820001	15.97510638	briggsae
I	11830001	21.92282051	briggsae
I	11840001	19.63846154	briggsae
I	11850001	24.13967742	briggsae
I	11860001	24.56385965	briggsae
I	11870001	26.29375	briggsae
I	11880001	18.53111111	briggsae
I	11890001	16.232	briggsae
I	11900001	18.2912	briggsae
I	11910001	14.63923077	briggsae
I	11920001	17.64642857	briggsae
I	11930001	26.60434783	briggsae
I	11940001	22.63424242	briggsae
I	11950001	18.865	briggsae
I	11960001	23.06259259	briggsae
I	11970001	16.22911111	briggsae
I	11980001	19.67509804	briggsae
I	11990001	21.22192308	briggsae
I	12000001	10.49583333	briggsae
I	12010001	13.55296296	briggsae
I	12020001	24.4159322	briggsae
I	12030001	17.75238095	briggsae
I	12040001	18.98208333	briggsae
I	12050001	27.45428571	briggsae
I	12060001	25.81666667	briggsae
I	12070001	18.12552632	briggsae
I	12080001	13.74318182	briggsae
I	12090001	25.00076923	briggsae
I	12100001	17.91305556	briggsae
I	12110001	22.16	briggsae
I	12120001	19.42277778	briggsae
I	12130001	20.42633333	briggsae
I	12140001	23.19666667	briggsae
I	12150001	10.95206897	briggsae
I	12160001	21.22758065	briggsae
I	12170001	23.45609756	briggsae
I	12180001	21.81111111	briggsae
I	12190001	24.1	briggsae
I	12200001	19.23625	briggsae
I	12210001	18.92333333	briggsae
I	12220001	21.21137255	briggsae
I	12230001	19.21532258	briggsae
I	12240001	18.46681818	briggsae
I	12250001	18.71439024	briggsae
I	12260001	24.46790323	briggsae
I	12270001	25.46470588	briggsae
I	12280001	22.00630137	briggsae
I	12290001	22.88363636	briggsae
I	12300001	21.13269231	briggsae
I	12310001	22.35063492	briggsae
I	12320001	19.49411765	briggsae
I	12330001	19.22102564	briggsae
I	12340001	19.07654545	briggsae
I	12350001	21.89952381	briggsae
I	12360001	22.46	briggsae
I	12370001	17.19697674	briggsae
I	12380001	25.53	briggsae
I	12390001	24.76027778	briggsae
I	12400001	25.64	briggsae
I	12410001	25.39285714	briggsae
I	12420001	25.00044776	briggsae
I	12430001	23.90607595	briggsae
I	12440001	21.75333333	briggsae
I	12450001	24.96936508	briggsae
I	12460001	20.88410714	briggsae
I	12470001	21.33036364	briggsae
I	12480001	20.12791667	briggsae
I	12490001	23.78470588	briggsae
I	12500001	20.63571429	briggsae
I	12510001	23.89626866	briggsae
I	12520001	23.17210526	briggsae
I	12530001	22.70405405	briggsae
I	12540001	25.35910714	briggsae
I	12550001	23.33625	briggsae
I	12560001	17.79928571	briggsae
I	12570001	19.55928571	briggsae
I	12580001	21.00388889	briggsae
I	12590001	21.08150943	briggsae
I	12600001	26.60322581	briggsae
I	12610001	22.6755814	briggsae
I	12620001	25.13393939	briggsae
I	12630001	24.12105263	briggsae
I	12640001	20.494	briggsae
I	12650001	19.94354167	briggsae
I	12660001	23.86617021	briggsae
I	12670001	24.9693617	briggsae
I	12680001	24.889375	briggsae
I	12690001	26.24294118	briggsae
I	12700001	22.78613636	briggsae
I	12710001	21.75325	briggsae
I	12720001	23.019375	briggsae
I	12730001	25.03888889	briggsae
I	12740001	16.76555556	briggsae
I	12750001	17.10076923	briggsae
I	12760001	14.47528302	briggsae
I	12770001	17.17327273	briggsae
I	12780001	24.71740741	briggsae
I	12790001	22.28365854	briggsae
I	12800001	26.468	briggsae
I	12810001	15.35666667	briggsae
I	12820001	28.47185185	briggsae
I	12830001	21.6028	briggsae
I	12840001	28.14791667	briggsae
I	12850001	22.49909091	briggsae
I	12860001	25.16561404	briggsae
I	12870001	25.15136364	briggsae
I	12880001	26.26457143	briggsae
I	12890001	20.47727273	briggsae
I	12900001	23.17035714	briggsae
I	12910001	24.82980392	briggsae
I	12920001	24.40225806	briggsae
I	12930001	22.47470588	briggsae
I	12940001	23.13557692	briggsae
I	12950001	21.16956522	briggsae
I	12960001	22.89104167	briggsae
I	12970001	19.24078947	briggsae
I	12980001	22.69925926	briggsae
I	12990001	19.80294118	briggsae
I	13000001	16.67533333	briggsae
I	13010001	14.25888889	briggsae
I	13020001	23.251875	briggsae
I	13030001	23.18115942	briggsae
I	13040001	23.11790698	briggsae
I	13050001	18.21121951	briggsae
I	13060001	22.41071429	briggsae
I	13070001	15.82266667	briggsae
I	13080001	6.164444444	briggsae
I	13090001	8.737931034	briggsae
I	13100001	21.89765957	briggsae
I	13110001	25.36378378	briggsae
I	13120001	16.71086957	briggsae
I	13130001	19.14536585	briggsae
I	13140001	16.34125	briggsae
I	13150001	18.82612903	briggsae
I	13160001	17.18913043	briggsae
I	13170001	18.9385	briggsae
I	13180001	24.3289899	briggsae
I	13190001	16.44434783	briggsae
I	13200001	24.86320755	briggsae
I	13210001	21.532	briggsae
I	13220001	19.34827586	briggsae
I	13230001	15.025	briggsae
I	13240001	19.15692308	briggsae
I	13250001	13.30166667	briggsae
I	13260001	20.43060606	briggsae
I	13270001	22.14730769	briggsae
I	13280001	18.68547619	briggsae
I	13290001	16.21893617	briggsae
I	13300001	16.03423077	briggsae
I	13310001	24.26618182	briggsae
I	13320001	29.38071429	briggsae
I	13330001	23.2375	briggsae
I	13340001	19.97047619	briggsae
I	13350001	25.66548387	briggsae
I	13360001	19.78022222	briggsae
I	13370001	20.65485437	briggsae
I	13380001	22.05477273	briggsae
I	13390001	22.0759375	briggsae
I	13400001	27.9552	briggsae
I	13410001	25.47111111	briggsae
I	13420001	24.79565217	briggsae
I	13440001	45.27714286	briggsae
I	13450001	18.7925	briggsae
I	13460001	19.77333333	briggsae
I	13470001	18.89116279	briggsae
I	13480001	26.31	briggsae
I	13490001	24.13460177	briggsae
I	13500001	20.35756522	briggsae
I	13510001	22.13308725	briggsae
I	13520001	21.32508772	briggsae
I	13530001	20.68968421	briggsae
I	13540001	21.15071429	briggsae
I	13550001	18.03371429	briggsae
I	13560001	22.06780488	briggsae
I	13570001	20.93627451	briggsae
I	13580001	22.92010309	briggsae
I	13590001	20.87095238	briggsae
I	13600001	20.20470588	briggsae
I	13610001	18.25204545	briggsae
I	13620001	18.80830189	briggsae
I	13630001	19.062	briggsae
I	13640001	19.99942529	briggsae
I	13650001	22.40895349	briggsae
I	13660001	20.64136364	briggsae
I	13670001	19.724375	briggsae
I	13680001	19.33534483	briggsae
I	13690001	20.82302326	briggsae
I	13700001	20.13724138	briggsae
I	13710001	20.12439024	briggsae
I	13720001	15.35285714	briggsae
I	13730001	17.52835616	briggsae
I	13740001	16.36828125	briggsae
I	13750001	17.12872549	briggsae
I	13760001	14.30578947	briggsae
I	13770001	19.695	briggsae
I	13780001	12.33777778	briggsae
I	13790001	16.04925	briggsae
I	13800001	15.86538462	briggsae
I	13810001	27.542	briggsae
I	13820001	31.641875	briggsae
I	13830001	18.91246154	briggsae
I	13840001	19.79565789	briggsae
I	13850001	24.60092593	briggsae
I	13860001	21.02789474	briggsae
I	13870001	17.77191489	briggsae
I	13880001	21.14970588	briggsae
I	13890001	21.98788462	briggsae
I	13900001	16.12465116	briggsae
I	13910001	17.51395833	briggsae
I	13920001	17.50885714	briggsae
I	13930001	13.84481481	briggsae
I	13940001	16.87517241	briggsae
I	13950001	23.037	briggsae
I	13960001	20.71767442	briggsae
I	13970001	18.9325	briggsae
I	13980001	17.28882353	briggsae
I	13990001	15.87685714	briggsae
I	14000001	23.73448276	briggsae
I	14010001	17.27913043	briggsae
I	14020001	20.17470588	briggsae
I	14030001	20.66886792	briggsae
I	14040001	13.27941176	briggsae
I	14050001	15.57787234	briggsae
I	14060001	15.49090909	briggsae
I	14070001	18.67631579	briggsae
I	14080001	17.2130303	briggsae
I	14090001	17.04647059	briggsae
I	14100001	25.72	briggsae
I	14110001	24.93777778	briggsae
I	14120001	21.83509434	briggsae
I	14130001	20.94021739	briggsae
I	14140001	18.03032258	briggsae
I	14150001	15.91977273	briggsae
I	14160001	17.93636364	briggsae
I	14170001	16.0875	briggsae
I	14180001	14.93516667	briggsae
I	14190001	20.72711864	briggsae
I	14200001	17.52891304	briggsae
I	14210001	16.78311688	briggsae
I	14220001	21.37769231	briggsae
I	14230001	15.78289474	briggsae
I	14240001	14.46973684	briggsae
I	14250001	20.56422222	briggsae
I	14260001	21.56039216	briggsae
I	14270001	25.0625	briggsae
I	14280001	27.27571429	briggsae
I	14290001	19.36222222	briggsae
I	14300001	14.33658537	briggsae
I	14310001	20.31137255	briggsae
I	14320001	27.28828571	briggsae
I	14330001	21.68789474	briggsae
I	14340001	19.48222222	briggsae
I	14350001	18.76323529	briggsae
I	14360001	22.29730769	briggsae
I	14370001	18.68902439	briggsae
I	14380001	23.42108696	briggsae
I	14390001	18.8009434	briggsae
I	14400001	14.51083333	briggsae
I	14410001	19.17793103	briggsae
I	14420001	14.43472222	briggsae
I	14430001	18.88395062	briggsae
I	14440001	17.25029851	briggsae
I	14450001	13.4697561	briggsae
I	14460001	18.07243902	briggsae
I	14470001	21.39784615	briggsae
I	14480001	23.42105263	briggsae
I	14490001	15.85805556	briggsae
I	14500001	24.17	briggsae
I	14510001	23.00677419	briggsae
I	14520001	19.01350877	briggsae
I	14530001	15.11451613	briggsae
I	14540001	13.58102564	briggsae
I	14550001	18.46898305	briggsae
I	14560001	19.02326923	briggsae
I	14570001	19.75942308	briggsae
I	14580001	20.89483871	briggsae
I	14590001	20.7295	briggsae
I	14600001	22.37605263	briggsae
I	14610001	15.07818182	briggsae
I	14620001	15.28846154	briggsae
I	14630001	19.97709677	briggsae
I	14640001	20.36088235	briggsae
I	14650001	21.02190476	briggsae
I	14660001	17.53133333	briggsae
I	14670001	19.28433962	briggsae
I	14680001	21.07306122	briggsae
I	14690001	14.11826087	briggsae
I	14700001	17.73909091	briggsae
I	14710001	20.83090909	briggsae
I	14720001	23.01928571	briggsae
I	14730001	16.93392857	briggsae
I	14740001	23.76045455	briggsae
I	14750001	24.4125	briggsae
I	14760001	20.19380952	briggsae
I	14770001	19.65647059	briggsae
I	14780001	23.77914286	briggsae
I	14790001	27.69947368	briggsae
I	14800001	19.04055556	briggsae
I	14810001	21.72666667	briggsae
I	14820001	21.0090625	briggsae
I	14830001	20.1455	briggsae
I	14840001	20.29551724	briggsae
I	14850001	20.33588235	briggsae
I	14860001	19.26642857	briggsae
I	14870001	29.18542373	briggsae
I	14880001	25.11977273	briggsae
I	14890001	24.37630769	briggsae
I	14900001	25.59859155	briggsae
I	14910001	23.03888889	briggsae
I	14920001	20.51822222	briggsae
I	14930001	20.79162162	briggsae
I	14940001	22.56648649	briggsae
I	14950001	18.68854545	briggsae
I	14960001	15.76411765	briggsae
I	14970001	15.47595238	briggsae
I	14980001	12.8975	briggsae
I	14990001	16.94388889	briggsae
I	15000001	20.13333333	briggsae
I	15010001	19.308	briggsae
I	15020001	15.22848485	briggsae
I	15030001	14.80744186	briggsae
I	15040001	13.48608108	briggsae
I	15050001	12.91652174	briggsae
I	15060001	18.28625	briggsae
I	15070001	18.08636364	briggsae
I	15080001	15.90818182	briggsae
I	15090001	19.96642857	briggsae
I	15100001	13.00966667	briggsae
I	15110001	18.56947368	briggsae
I	15120001	18.79	briggsae
I	15130001	17.98761905	briggsae
I	15140001	23.69242424	briggsae
I	15150001	21.41	briggsae
I	15160001	21.74526316	briggsae
I	15170001	17.78681818	briggsae
I	15180001	24.88068966	briggsae
I	15190001	18.41	briggsae
I	15200001	24.21785714	briggsae
I	15210001	19.59486486	briggsae
I	15220001	21.16166667	briggsae
I	15230001	23.3725	briggsae
I	15240001	19.152	briggsae
I	15250001	19.26285714	briggsae
I	15260001	21.71714286	briggsae
I	15270001	13.53388889	briggsae
I	15280001	18.41111111	briggsae
I	15290001	9.376666667	briggsae
I	15300001	12.28	briggsae
I	15310001	19.81166667	briggsae
I	15320001	12.29066667	briggsae
